Frase,Vetor1,Vetor2,Vetor3,Vetor4,Vetor5,Vetor6,Vetor7,Vetor8,Vetor9,Vetor10,Vetor11,Vetor12,Vetor13,Vetor14,Vetor15,Vetor16,Vetor17,Vetor18,Vetor19,Vetor20,Vetor21,Vetor22,Vetor23,Vetor24,Vetor25,Vetor26,Vetor27,Vetor28,Vetor29,Vetor30,Vetor31,Vetor32,Vetor33,Vetor34,Vetor35,Vetor36,Vetor37,Vetor38,Vetor39,Vetor40,Vetor41,Vetor42,Vetor43,Vetor44,Vetor45,Vetor46,Vetor47,Vetor48,Vetor49,Vetor50,sentimento
"['falaram', 'análise', 'dias', 'nada']",0.06436632,-0.20487952,-0.45599878,-0.29651582,0.10886561,0.17536515,-0.2678238,-0.42272687,0.18445092,0.11740725,-0.37650958,0.12579441,0.0071805576,-0.14315565,0.100260615,0.27457312,-0.06765475,0.054178238,0.623933,0.5769291,-0.02776609,-0.24008293,-0.20479707,0.062632345,0.24316971,0.07231043,-0.12267498,-0.06489448,0.08543517,0.30312246,0.36112642,0.28269497,-0.26989555,0.10813924,0.078158356,-0.03570375,-0.532852,0.31794092,0.30319083,0.14761853,0.25219044,-0.14661425,0.24428862,-0.17488725,-0.2024054,0.2315251,0.19592096,-0.037788957,-0.1412249,-0.18128341,-1
"['decepcionada', 'nova', 'cliente', 'sempre', 'pago', 'cartão', 'diminui', 'reais', 'informar']",0.18318713,-0.3313258,-0.49802715,-0.37468544,0.028621646,0.16904241,-0.300477,-0.47895417,0.22399989,0.14127412,-0.4364514,0.22343469,-0.036885966,-0.13267082,0.02085236,0.2932726,-0.05790544,-0.021913849,0.7342033,0.5560442,-0.0007403998,-0.23211712,-0.25438672,0.07751879,0.259078,0.07337479,-0.16377501,-0.08788127,0.118930325,0.3214453,0.34706402,0.28726655,-0.25680882,0.050636794,0.065071836,-0.035974357,-0.5700134,0.36086306,0.33826816,0.07062602,0.24519649,-0.16904011,0.26937434,-0.14762376,-0.21595965,0.15746383,0.068150036,0.00025761442,-0.09147861,-0.16558212,-1
"['banco', 'ja', 'últimas', 'atualizações', 'comentários', 'negativos']",0.12320006,-0.3103878,-0.44891182,-0.3838071,0.008396199,0.1627629,-0.2431663,-0.4466965,0.21384144,0.116598345,-0.39134488,0.21603258,-0.029626785,-0.14223266,0.02044494,0.27273563,-0.039087355,-0.02362051,0.64420897,0.51509196,-0.017299743,-0.21426557,-0.23434958,0.10067064,0.20511052,0.06277745,-0.12417504,-0.1287286,0.12739885,0.31147793,0.3342667,0.2701337,-0.22526646,0.06446294,0.06896428,-0.04225933,-0.51191807,0.30522496,0.34542632,0.07708124,0.22761899,-0.15238675,0.24668361,-0.14418922,-0.20433462,0.13365158,0.10368279,0.000149342,-0.060245283,-0.15448649,-1
"['tava', 'indo', 'tudo', 'nada', 'diminui', 'reais', 'limite', 'cartão', 'vou', 'bloquear']",0.20555611,-0.37900552,-0.5015302,-0.42225894,0.05918737,0.19424674,-0.31714696,-0.48104092,0.26281914,0.14532667,-0.4503905,0.21143745,-0.016511878,-0.10376775,0.012337349,0.32411382,-0.069194816,-0.014049845,0.7520507,0.562438,0.023571711,-0.23657691,-0.29210198,0.108027846,0.2901847,0.08482478,-0.12252464,-0.1412537,0.13323782,0.30667698,0.36420587,0.3053818,-0.28127044,0.039217576,0.09561152,-0.026362786,-0.5674413,0.3445027,0.3462648,0.054060508,0.2246119,-0.1827135,0.27866843,-0.15663455,-0.21763328,0.17373417,0.07174146,-0.015575532,-0.09149051,-0.1612416,-1
['apaixonadoapaixonado'],0.016523186,-0.20812882,-0.38459918,-0.3147522,-0.09915825,0.18066524,-0.23806404,-0.33136818,0.22473592,0.0901252,-0.30955574,0.20621282,-0.039998397,-0.20775284,-0.051169585,0.06357061,0.024646236,-0.05750653,0.5356268,0.4264753,-0.062443703,-0.21476085,-0.053989768,0.17556526,0.046650097,0.0604476,-0.1613435,0.12780584,-0.028602399,0.36854532,0.24920206,0.23066987,-0.20713288,0.02414866,0.055668015,-0.020046642,-0.433514,0.16968846,0.18851145,0.18316363,0.2960293,-0.028185768,0.23855658,-0.21220021,-0.13692012,0.12564747,0.13450457,0.034471937,-0.1304928,-0.18655378,0
"['tava', 'indo', 'tudo', 'diminui', 'vou', 'cancelar']",0.21491908,-0.4135633,-0.49237633,-0.44157255,0.047193855,0.19733356,-0.31921113,-0.48128563,0.26942977,0.12960385,-0.44200873,0.2035712,-0.015998242,-0.106155165,0.018377982,0.3259768,-0.061110836,-0.029493416,0.7645268,0.52766365,0.045484178,-0.23570928,-0.2857919,0.10945692,0.2960892,0.09256891,-0.1076676,-0.13986866,0.13509312,0.30560124,0.35095966,0.31336972,-0.25932634,0.037241597,0.09045147,-0.038347308,-0.56981516,0.33787256,0.341105,0.060670573,0.22832468,-0.16840364,0.28426298,-0.14702357,-0.21318075,0.17453827,0.064359985,-0.008203887,-0.09637219,-0.13939859,1
"['possível', 'povo', 'quer', 'corruptos', 'governando']",0.13347605,-0.3174289,-0.46019208,-0.3739788,0.02979227,0.1759168,-0.27439982,-0.4794692,0.24223943,0.16341136,-0.39887682,0.17483224,-0.040754456,-0.10636618,-0.01625323,0.27833894,-0.05836039,-0.04103302,0.6861618,0.5468892,-0.0094240615,-0.17031553,-0.24320355,0.11750461,0.24565816,0.07875189,-0.13357721,-0.15485029,0.113593094,0.27330923,0.3556245,0.25907117,-0.23428503,0.07805123,0.042046987,-0.07153039,-0.55432796,0.35144886,0.36077133,0.04203526,0.19282374,-0.15091312,0.23948286,-0.15404916,-0.235491,0.16582026,0.04567076,0.008791239,-0.0912943,-0.15982427,-1
"['pois', 'revelou', 'lado']",0.094441086,-0.27558473,-0.46419737,-0.39521024,0.07823945,0.18667637,-0.27882206,-0.45993778,0.2231243,0.1475146,-0.40150592,0.15871735,-0.040553406,-0.1373346,0.015634133,0.29909837,-0.060461696,0.06031583,0.6286223,0.5400613,-0.039977577,-0.21990277,-0.21256946,0.10690546,0.24960479,0.07765913,-0.090372555,-0.1356651,0.07817623,0.2949347,0.38241914,0.2835563,-0.25917897,0.08165971,0.07390608,-0.07327768,-0.5279999,0.3291857,0.35459384,0.100912705,0.22515261,-0.1731246,0.24391337,-0.17044438,-0.19484998,0.20747614,0.1494876,-0.02087806,-0.11736956,-0.18193935,-1
['família'],0.003800273,-0.07515588,-0.33331937,-0.1717154,0.19293432,0.14828783,-0.19081984,-0.3055934,0.097886845,0.053509537,-0.28821895,0.044251956,0.017281964,-0.15775897,0.15634519,0.23254055,-0.07765441,0.14040285,0.40774423,0.44256437,-0.05320138,-0.22471519,-0.12689652,-0.0016444488,0.1515474,0.08262221,-0.10777924,0.008576203,0.041210886,0.3024542,0.22844538,0.22946018,-0.26456597,0.08841329,0.08616079,0.0148275085,-0.3735642,0.21666633,0.20296429,0.20967117,0.28969166,-0.15764068,0.10362883,-0.13868941,-0.1781319,0.23154503,0.30008814,-0.07446569,-0.09934178,-0.14893539,0
"['povo', 'quer', 'corruptos', 'presidência', 'cheeeeeeega', 'ruas', 'verdadeiras']",0.16306339,-0.35542518,-0.46164075,-0.40038672,0.020473259,0.18457368,-0.29026508,-0.471029,0.2465992,0.15980169,-0.43745387,0.20529348,-0.05169644,-0.0935793,-0.046154473,0.28017113,-0.08229014,-0.030437458,0.7256513,0.5706838,-0.009402822,-0.19509844,-0.2542885,0.1355179,0.26182386,0.08932849,-0.12221364,-0.14020517,0.107557684,0.2767896,0.37851602,0.27449974,-0.25891414,0.029859386,0.07466043,-0.08597286,-0.5599084,0.34623665,0.3655083,0.038129706,0.20268296,-0.1777857,0.24873543,-0.1558293,-0.2110718,0.14051867,0.037614763,0.012262373,-0.11495777,-0.1934141,-1
"['olha', 'bolsonaro']",0.026336972,-0.24994257,-0.47363186,-0.3909879,0.020345613,0.11645157,-0.25395653,-0.4031823,0.14451957,0.09944917,-0.32237425,0.2067478,-0.071569934,-0.14483334,0.06947087,0.2619501,0.033339895,0.0054091867,0.5224105,0.47345716,-0.08377595,-0.24139686,-0.13693316,0.055807345,0.21524984,0.021667155,-0.06585892,-0.10288085,0.054468054,0.32083282,0.4013914,0.2407237,-0.25160694,0.034359377,0.038577326,-0.020895757,-0.4245471,0.30734676,0.33335596,0.14725584,0.263847,-0.16769794,0.1967396,-0.19657972,-0.119337045,0.1902507,0.13342315,0.021098591,-0.07271749,-0.12825558,0
['exatamente'],0.0727118,-0.25284353,-0.39500815,-0.37431175,-0.05469632,0.15150689,-0.253144,-0.38314554,0.24523048,0.04590372,-0.32571897,0.19518518,-0.064408414,-0.18982063,0.041529458,0.19466509,0.0005250126,-0.04837655,0.6811682,0.5388306,-0.00077697687,-0.25286958,-0.110803075,0.13641919,0.18099892,0.098989286,-0.15860663,-0.015659833,0.12169864,0.35156178,0.3171828,0.259559,-0.17767005,-0.0023053088,0.099724576,-0.084716454,-0.51459605,0.2830076,0.28933504,0.14776906,0.2576891,-0.0953429,0.249429,-0.1509374,-0.20549159,0.12834814,0.13428515,0.021371152,-0.14808404,-0.16386476,0
"['amigo', 'lulinha', 'procurar', 'google']",0.1512047,-0.30409375,-0.4838068,-0.3818491,0.0481376,0.16171445,-0.27617297,-0.44892207,0.19203515,0.15221344,-0.40245986,0.23531948,-0.043122325,-0.1058683,0.025331583,0.3164189,-0.01452489,0.025502784,0.58967525,0.46112198,-0.0179442,-0.21794648,-0.23243661,0.053980157,0.24738845,0.07303934,-0.113767385,-0.1403745,0.08249346,0.3237783,0.3362945,0.27382207,-0.2530713,0.043336324,0.04476306,0.03459399,-0.49024218,0.30267566,0.31229827,0.05007761,0.23457788,-0.16691963,0.24719699,-0.14412062,-0.1628392,0.19143268,0.068459444,-0.024608374,-0.033425253,-0.1350538,-1
"['peguei', 'platinum', 'menos', 'semana', 'usando', 'virtual', 'disponível', 'regular', 'limite', 'pro', 'banco', 'escolhi', 'bem']",0.13028434,-0.2957227,-0.47059003,-0.35313475,0.049823184,0.18351054,-0.28769445,-0.45797262,0.20182781,0.15599544,-0.41661525,0.17473556,-0.032549106,-0.112969145,0.027814863,0.2978021,-0.07930993,0.013660207,0.68290114,0.5582422,-0.013529111,-0.21784474,-0.24047941,0.07549798,0.252458,0.08292634,-0.11244117,-0.120710224,0.1035738,0.29319727,0.36892015,0.25926882,-0.23695584,0.094810866,0.05682926,-0.048772115,-0.5670479,0.34500462,0.3275522,0.080154836,0.21709421,-0.1563915,0.25928858,-0.12660418,-0.19631653,0.20011157,0.10388968,-0.029339118,-0.11892169,-0.18033576,1
"['palmas', 'palmas', 'palmas', 'palmas']",-0.14461625,0.11550993,-0.34394434,-0.16801506,0.16774794,0.18383592,-0.21094462,-0.3499121,0.08833106,0.17879869,-0.27787024,0.032344863,-0.009142287,-0.21446815,0.10740721,0.16068834,-0.108344175,0.16744742,0.3694803,0.6714991,-0.19577065,-0.24907081,-0.08655894,-0.045433875,0.035760716,0.03493916,-0.06691845,-0.016484212,0.034872003,0.28686816,0.3415725,0.14669973,-0.25626954,0.30823037,0.022501376,-0.066964045,-0.49868694,0.27080047,0.2650632,0.24701281,0.237319,-0.07157546,0.27435973,-0.13965848,-0.17106083,0.37471563,0.41020197,-0.11523366,-0.25434783,-0.28395906,0
[],-0.16015697,-0.18596035,-0.26729253,-0.66314507,0.53412396,0.04955481,-0.36627334,-0.36894763,-0.009451821,0.023264619,-0.3211028,-0.14305332,-0.056373112,-0.3717482,0.42296028,0.36046106,0.09585371,0.41523212,0.47077435,0.40114215,-0.02698252,-0.60473025,0.06018558,-0.48285866,0.27464503,0.22154477,-0.18801674,0.18466067,0.116275415,0.27651942,0.48284638,0.530788,-0.4254846,0.03666165,0.18137619,-0.028679475,-0.23917472,0.297724,0.34127873,0.3364424,0.73389876,-0.30474067,0.3393998,-0.062100198,-0.1589345,0.5612364,0.2866434,-0.03508971,-0.04558017,-0.12949939,0
['nojo'],0.21580832,-0.532645,-0.49293685,-0.5701702,0.062938385,0.17425412,-0.3481605,-0.55705494,0.24121743,0.11917047,-0.30811322,0.24730511,-0.07128087,-0.17652449,0.11073059,0.25056726,0.12942769,-0.11905254,0.6044877,0.33590016,-0.022658806,-0.28664577,-0.16040573,-0.04955735,0.32149866,0.052039556,-0.11246374,-0.010132032,0.051331297,0.36143473,0.28088266,0.3065781,-0.26853892,-0.12100094,0.030167893,-0.04986511,-0.39629322,0.3304807,0.36061138,0.12838545,0.3075763,-0.17436227,0.11204532,-0.1524989,-0.17078128,0.140995,-0.031756997,0.13889354,0.027333742,0.042464226,0
[],-0.16015697,-0.18596035,-0.26729253,-0.66314507,0.53412396,0.04955481,-0.36627334,-0.36894763,-0.009451821,0.023264619,-0.3211028,-0.14305332,-0.056373112,-0.3717482,0.42296028,0.36046106,0.09585371,0.41523212,0.47077435,0.40114215,-0.02698252,-0.60473025,0.06018558,-0.48285866,0.27464503,0.22154477,-0.18801674,0.18466067,0.116275415,0.27651942,0.48284638,0.530788,-0.4254846,0.03666165,0.18137619,-0.028679475,-0.23917472,0.297724,0.34127873,0.3364424,0.73389876,-0.30474067,0.3393998,-0.062100198,-0.1589345,0.5612364,0.2866434,-0.03508971,-0.04558017,-0.12949939,0
[],-0.16015697,-0.18596035,-0.26729253,-0.66314507,0.53412396,0.04955481,-0.36627334,-0.36894763,-0.009451821,0.023264619,-0.3211028,-0.14305332,-0.056373112,-0.3717482,0.42296028,0.36046106,0.09585371,0.41523212,0.47077435,0.40114215,-0.02698252,-0.60473025,0.06018558,-0.48285866,0.27464503,0.22154477,-0.18801674,0.18466067,0.116275415,0.27651942,0.48284638,0.530788,-0.4254846,0.03666165,0.18137619,-0.028679475,-0.23917472,0.297724,0.34127873,0.3364424,0.73389876,-0.30474067,0.3393998,-0.062100198,-0.1589345,0.5612364,0.2866434,-0.03508971,-0.04558017,-0.12949939,-1
['onde'],0.19949557,-0.42893165,-0.5160599,-0.5026396,0.036246434,0.16840506,-0.31549072,-0.50026137,0.27775595,0.089582086,-0.3800129,0.19198878,-0.06486602,-0.17873219,0.0636548,0.31470326,0.055987716,-0.004648857,0.731253,0.4242753,0.03265048,-0.28171647,-0.19858485,0.05591823,0.33135346,0.08006823,-0.17967528,-0.05515531,0.09383502,0.34653997,0.36448348,0.3546945,-0.23445362,-0.04990905,0.07598361,-0.056871176,-0.51003104,0.36715743,0.3535254,0.09939679,0.29210663,-0.18066697,0.22506817,-0.16439322,-0.2056079,0.15322694,0.04390781,0.04708617,-0.025894739,-0.051735617,0
[],-0.16015697,-0.18596035,-0.26729253,-0.66314507,0.53412396,0.04955481,-0.36627334,-0.36894763,-0.009451821,0.023264619,-0.3211028,-0.14305332,-0.056373112,-0.3717482,0.42296028,0.36046106,0.09585371,0.41523212,0.47077435,0.40114215,-0.02698252,-0.60473025,0.06018558,-0.48285866,0.27464503,0.22154477,-0.18801674,0.18466067,0.116275415,0.27651942,0.48284638,0.530788,-0.4254846,0.03666165,0.18137619,-0.028679475,-0.23917472,0.297724,0.34127873,0.3364424,0.73389876,-0.30474067,0.3393998,-0.062100198,-0.1589345,0.5612364,0.2866434,-0.03508971,-0.04558017,-0.12949939,0
"['cadê', 'pesquisa']",0.09705846,-0.24119528,-0.35255852,-0.33420226,0.12690228,0.22034371,-0.24509358,-0.4295918,0.22775929,0.16186571,-0.37889916,0.055152733,-0.0009521985,-0.11361788,-0.026928281,0.21223958,-0.1071797,0.03738514,0.60776484,0.5817596,-0.046032406,-0.19234216,-0.21772687,0.07130954,0.17011651,0.086551666,-0.11541717,-0.06470217,0.08882916,0.23301569,0.35248524,0.23110215,-0.26751712,0.1075503,0.075087346,-0.13634738,-0.5229949,0.29969555,0.33034378,0.09488648,0.19141163,-0.14503041,0.23062031,-0.11424216,-0.21406858,0.21805434,0.14206333,-0.047114488,-0.1493283,-0.21032381,-1
[],-0.16015697,-0.18596035,-0.26729253,-0.66314507,0.53412396,0.04955481,-0.36627334,-0.36894763,-0.009451821,0.023264619,-0.3211028,-0.14305332,-0.056373112,-0.3717482,0.42296028,0.36046106,0.09585371,0.41523212,0.47077435,0.40114215,-0.02698252,-0.60473025,0.06018558,-0.48285866,0.27464503,0.22154477,-0.18801674,0.18466067,0.116275415,0.27651942,0.48284638,0.530788,-0.4254846,0.03666165,0.18137619,-0.028679475,-0.23917472,0.297724,0.34127873,0.3364424,0.73389876,-0.30474067,0.3393998,-0.062100198,-0.1589345,0.5612364,0.2866434,-0.03508971,-0.04558017,-0.12949939,0
"['ciro', 'hahahahahahahahahaha']",-0.0103772925,-0.33585584,-0.3088438,-0.42284632,-0.059736025,0.13572921,-0.33704597,-0.26030973,0.015125804,0.0955105,-0.26304477,0.28554845,-0.12132923,-0.076021865,0.08701536,0.13958727,0.023185095,-0.08309832,0.40954408,0.45640805,-0.14119887,-0.34101933,-0.067063734,-0.08585143,0.097847216,0.051257327,0.1337902,0.029581629,0.046097983,0.28178865,0.35937598,0.085088156,-0.27309692,-0.07777705,0.10089133,-0.070698366,-0.22675656,0.17056918,0.21046239,0.2894151,0.31544748,-0.17025127,0.09839422,-0.08296212,0.04985028,0.11520797,0.12010527,0.042378202,-0.18124829,-0.18293247,0
"['faz', 'sair', 'lista', 'contato', 'ligam', 'todos', 'dias']",0.12267372,-0.30834028,-0.4920754,-0.39846697,0.06272888,0.17398296,-0.27560687,-0.5030386,0.22748762,0.12400834,-0.4113214,0.19616924,-0.0052067707,-0.16924264,0.087313294,0.3209291,-0.039925992,0.005592082,0.6968011,0.57227045,0.0044342573,-0.23906475,-0.23467356,0.084190436,0.24681506,0.07112944,-0.14131136,-0.119973205,0.15045008,0.33256721,0.359209,0.31061277,-0.23637156,0.10354994,0.08540119,-0.05527354,-0.5667935,0.34243944,0.36098027,0.11268264,0.24934192,-0.15853095,0.26696208,-0.15228376,-0.23740792,0.18880592,0.14689448,-0.021681523,-0.07175362,-0.15538238,0
"['conta', 'nesse']",0.11127921,-0.33195603,-0.48572117,-0.42217594,0.041286547,0.16922523,-0.2778973,-0.51779306,0.21762514,0.1278414,-0.38628185,0.17026435,-0.04406515,-0.182333,0.08759591,0.30502236,-0.02026736,-0.015837474,0.73409486,0.5692156,-0.0018974034,-0.2574535,-0.20442575,0.039494548,0.28476328,0.07109039,-0.15150736,-0.10749391,0.1403488,0.30716777,0.4088364,0.30446732,-0.2046458,0.06942646,0.05845724,-0.11716713,-0.5873291,0.4054584,0.39378276,0.106643476,0.25933546,-0.16318902,0.24886826,-0.12604566,-0.22825183,0.1755032,0.094301715,0.018513735,-0.098907,-0.13385417,1
"['pesquisa', 'diz', 'claro']",0.11918451,-0.2714136,-0.43811527,-0.3575601,0.1326154,0.19087389,-0.24037945,-0.4799091,0.21003623,0.16967206,-0.41832155,0.11712092,0.0022855278,-0.11901593,-0.0019482778,0.29924396,-0.076117374,0.05217697,0.61574745,0.55555063,-0.02686281,-0.1911222,-0.24607554,0.068232976,0.20270374,0.06322009,-0.13816573,-0.12137538,0.109331094,0.26695397,0.37937555,0.28092414,-0.26865923,0.12635456,0.06220116,-0.0868243,-0.5330276,0.32532468,0.36424002,0.071574755,0.21168926,-0.17740308,0.2450839,-0.14159206,-0.2226469,0.21992823,0.13498567,-0.053862017,-0.06488397,-0.18190733,-1
"['totalmente', 'insatisfeita']",0.07715588,-0.29635134,-0.45951977,-0.363107,-0.02894241,0.16311099,-0.2705,-0.4866158,0.2145708,0.10958944,-0.3915047,0.21666564,-0.032188773,-0.17722814,0.095783964,0.28938848,-0.059569206,-0.013916044,0.71371275,0.57836723,-0.0008621688,-0.18497255,-0.20186357,0.16022556,0.23580721,0.1331252,-0.15969817,-0.10535458,0.1403103,0.33189565,0.30604854,0.28930137,-0.18442988,0.090895616,0.089755826,-0.057950128,-0.55864745,0.3172389,0.3045139,0.11479242,0.24538675,-0.12658583,0.2042393,-0.12503573,-0.24602485,0.11628894,0.08991133,0.0041116397,-0.08668198,-0.19619682,-1
"['totalmente', 'errado', 'processo', 'renda', 'maior', 'limite', 'dps', 'reduziram', 'ainda', 'parei', 'usar', 'função', 'vou', 'continuar', 'usando', 'apenas', 'investimento']",0.16208158,-0.34815976,-0.50352126,-0.39531964,0.03294615,0.17712556,-0.30075234,-0.4768988,0.23728102,0.15301819,-0.43937188,0.21371436,-0.02522934,-0.11601173,0.009317216,0.31989136,-0.07231975,-0.010572067,0.7365188,0.5651946,0.007901252,-0.22372985,-0.27312112,0.10605283,0.2755811,0.07749327,-0.13136517,-0.14063464,0.12309471,0.29858726,0.37341368,0.30854946,-0.2574625,0.07544089,0.07385386,-0.030199617,-0.5703135,0.34513742,0.34703413,0.059010185,0.23262407,-0.16662909,0.2821046,-0.16978903,-0.21738344,0.17407496,0.07724491,-0.0061598015,-0.09608995,-0.17286229,-1
"['cancelei', 'obrigada']",0.17620791,-0.32524428,-0.46507433,-0.39972028,-0.005666843,0.14848159,-0.26632407,-0.44306076,0.2085648,0.09920757,-0.40362176,0.24570966,-0.05326427,-0.13664912,0.014612925,0.25922278,0.011819643,-0.02839555,0.6510014,0.46894982,-0.015583713,-0.2273909,-0.21172644,0.08178753,0.21855976,0.06597667,-0.15934946,-0.06446783,0.09997136,0.3434002,0.33574924,0.26369566,-0.24259187,-0.01433088,0.062325567,-0.03166965,-0.499805,0.32033145,0.3258147,0.07684218,0.24788274,-0.16887896,0.24644995,-0.13304283,-0.16602871,0.1163309,0.046074655,0.004005395,-0.047374528,-0.13927308,1
['apaixonadoapaixonado'],0.016523186,-0.20812882,-0.38459918,-0.3147522,-0.09915825,0.18066524,-0.23806404,-0.33136818,0.22473592,0.0901252,-0.30955574,0.20621282,-0.039998397,-0.20775284,-0.051169585,0.06357061,0.024646236,-0.05750653,0.5356268,0.4264753,-0.062443703,-0.21476085,-0.053989768,0.17556526,0.046650097,0.0604476,-0.1613435,0.12780584,-0.028602399,0.36854532,0.24920206,0.23066987,-0.20713288,0.02414866,0.055668015,-0.020046642,-0.433514,0.16968846,0.18851145,0.18316363,0.2960293,-0.028185768,0.23855658,-0.21220021,-0.13692012,0.12564747,0.13450457,0.034471937,-0.1304928,-0.18655378,0
"['palmas', 'palmas', 'palmas', 'palmas', 'palmas', 'palmas']",-0.14107288,0.109897844,-0.34950754,-0.16812868,0.16400197,0.1847454,-0.21334961,-0.35377222,0.09178041,0.18063739,-0.28467283,0.036227237,-0.009139375,-0.2106503,0.10415139,0.16264968,-0.11283936,0.1622207,0.38139543,0.679326,-0.19297771,-0.24671648,-0.09293141,-0.037695408,0.03996893,0.035166636,-0.06747886,-0.02131736,0.037453625,0.28706026,0.34517318,0.14700244,-0.25745472,0.30866912,0.023760693,-0.06768562,-0.5071503,0.27480933,0.2690467,0.24344444,0.23368914,-0.07309262,0.27793482,-0.14109306,-0.17353188,0.37242517,0.40641883,-0.11425003,-0.2556016,-0.28728887,0
"['tá', 'voandofoguete', 'palmas', 'palmas']",0.042257234,-0.19819024,-0.4012926,-0.3192933,0.043690752,0.17990482,-0.24845418,-0.39885142,0.21120894,0.12515621,-0.36737916,0.15509905,-0.03376651,-0.14505528,0.03280046,0.23394781,-0.08783311,0.034154378,0.59003717,0.5654422,-0.045324635,-0.2121691,-0.20529175,0.11358525,0.16854239,0.08788345,-0.09642353,-0.112937935,0.10306842,0.29956424,0.31018478,0.23163481,-0.24047734,0.11341705,0.08662654,-0.03901917,-0.5042618,0.27390072,0.30794927,0.12517501,0.22168396,-0.13319212,0.24484734,-0.14498726,-0.20962673,0.19121769,0.19430125,-0.03193674,-0.12694782,-0.20703737,1
"['critica', 'cliente', 'alguns', 'anos', 'sempre', 'gostei']",0.14913334,-0.31873927,-0.49095228,-0.38411465,0.039131206,0.17420676,-0.2821423,-0.51489115,0.21048762,0.14912353,-0.42206085,0.19905125,-0.03182473,-0.14807664,0.05912232,0.31953424,-0.04550971,-0.0021011243,0.7194177,0.5650709,-0.00065937015,-0.22053877,-0.23554714,0.06255649,0.2705542,0.08605809,-0.15767333,-0.11948026,0.13452281,0.3165849,0.37173346,0.2897033,-0.21286167,0.08975138,0.05127261,-0.07283189,-0.5976489,0.37939006,0.36137983,0.07218097,0.22963037,-0.15672417,0.26436144,-0.1144464,-0.22470585,0.17852825,0.0757961,-0.014919759,-0.086621545,-0.16117477,1
"['bom', 'porem', 'quanto', 'recomendaria', 'fortemente', 'reestruturacao', 'sei', 'reestruturaram', 'usuário', 'nao', 'parece', 'bem', 'app', 'ficou', 'beeeem', 'graficos', 'confusos', 'serem', 'clicar', 'conta', 'corrente', 'exemplo', 'nao', 'vejo', 'momento', 'header', 'escrito', 'ops', 'to', 'torcendo', 'melhorias', 'pois', 'mim', 'piorou', 'bastante', 'experiencia']",0.16497597,-0.36110514,-0.48800442,-0.40604258,0.022654515,0.16202524,-0.29257625,-0.47395137,0.23387437,0.13320534,-0.43439084,0.21833098,-0.05162175,-0.11288442,-0.0020628886,0.30077487,-0.076576464,-0.03620634,0.74322385,0.57603824,-0.0027040339,-0.22415446,-0.25582868,0.11147472,0.26994056,0.06944571,-0.12306148,-0.13668844,0.12835227,0.3016509,0.3768292,0.28713566,-0.25876343,0.042316623,0.07548815,-0.059105355,-0.5657346,0.35695985,0.3718692,0.06407856,0.22819732,-0.18293957,0.2633177,-0.16332707,-0.2101085,0.16021006,0.07142186,0.014843054,-0.10306686,-0.17122559,-1
"['show', 'tá', 'precisando', 'coisas', 'ficar', 'pagamento', 'tributos', 'habilitar', 'débito']",0.13932098,-0.34513593,-0.45931703,-0.39252645,-0.0006059935,0.1592972,-0.2902745,-0.4552422,0.1976154,0.11869301,-0.40431514,0.20956959,-0.035822935,-0.12611692,0.0424315,0.28284147,-0.046762783,-0.040331148,0.7051973,0.5453021,-0.006833943,-0.22491154,-0.22401384,0.08337845,0.23757547,0.07551197,-0.11207561,-0.09449978,0.13251176,0.30549824,0.36136606,0.25717103,-0.22004981,0.0605097,0.06908867,-0.069799,-0.5394103,0.33268753,0.33094737,0.103960305,0.23254639,-0.1555253,0.2458272,-0.121663444,-0.18756616,0.14941834,0.07548457,-0.003084309,-0.10615548,-0.16731507,-1
"['semana', 'msm', 'realizei', 'investimentos', 'tesouro', 'direto', 'solicitei', 'valor', 'confirmaram', 'valor', 'totalmente', 'diferente']",0.14077528,-0.32711002,-0.5008668,-0.3676847,0.020145245,0.15214711,-0.27282128,-0.49297392,0.22411864,0.116532624,-0.4169849,0.21359411,-0.039257996,-0.13453513,0.047931284,0.30795875,-0.06721535,-0.037984025,0.7388932,0.5862467,0.00024413568,-0.19820666,-0.23604876,0.13036196,0.2771375,0.0801264,-0.15247396,-0.13540655,0.13371429,0.3216642,0.35391477,0.29542115,-0.23513356,0.06749166,0.063119836,-0.0545235,-0.5850086,0.36656418,0.36260894,0.069772914,0.22461736,-0.1609207,0.24192293,-0.16751957,-0.24005094,0.15708968,0.07966172,0.019297207,-0.09127541,-0.16358483,-1
"['principal', 'app', 'critica', 'cliente', 'alguns', 'anos', 'sempre', 'gostei']",0.11770388,-0.2643298,-0.47673836,-0.34824327,0.04480589,0.18092673,-0.29113114,-0.4961804,0.18022086,0.17202303,-0.4174711,0.17604819,-0.026329916,-0.15736678,0.058600474,0.2989865,-0.056024354,0.03242504,0.68083054,0.5651302,-0.025275702,-0.2212538,-0.2176673,0.037136067,0.22799325,0.08492697,-0.15377557,-0.074364714,0.109030806,0.30646974,0.3678236,0.26414347,-0.21085921,0.13497351,0.04123734,-0.07557741,-0.5862473,0.3658753,0.32283008,0.108481206,0.24131384,-0.14347622,0.2662955,-0.09941004,-0.20470329,0.20174253,0.10565194,-0.043726988,-0.11245511,-0.1909725,1
