Column1,id,autor,texto,shortCode,tipoInteracao,tipoMidia,idInteracao,idPai,URL,dataPublicada,dataInsercao,anomalia,probabilidadeAnomalia,processado,contemHyperlink
867,868,katia.damascenodesouza,"Eu trouxe os meus investimentos pro BTG e me deram um cartão de crédito com espetaculares R$100,00 de limite. Hahahhahahaha! Que piada! E falaram para eu não me preocupar porque periodicamente fazem análise. Não precisa! Outro banco me deu cartão de crédito com limite de verdade e olha que nem tenho investimentos lá.",Ch2eEX9plpn,comment,REELS,17967365167841625,-,https://www.instagram.com/p/Ch2eEX9plpn/c/17967365167841625/,2022-09-13 22:46:54,2022-10-25 21:56:27,-1,0,0,-1
868,869,gabi_hoo,"É barca furada o cartão btg, acreditem diminuíram meu limite , e eu sempre paguei total e em dia , como entender",Ch2eEX9plpn,comment,REELS,17945407790198000,-,https://www.instagram.com/p/Ch2eEX9plpn/c/17945407790198000/,2022-09-13 14:45:49,2022-10-25 21:56:27,-1,0,0,-1
869,870,mocafilho,Taxa zero dá corretagem BTG,Ch2eEX9plpn,comment,REELS,17970667171808441,-,https://www.instagram.com/p/Ch2eEX9plpn/c/17970667171808441/,2022-09-13 03:13:16,2022-10-25 21:56:27,-1,0,0,-1
870,871,lzz_costa,Banco e tão bom! Mas tá difícil conseguir algum crédito aqui viuh...,Ch2eEX9plpn,comment,REELS,17963222203804149,-,https://www.instagram.com/p/Ch2eEX9plpn/c/17963222203804149/,2022-09-08 18:38:15,2022-10-25 21:56:27,-1,0,0,-1
871,872,wenio.oliveira.df,"DIGIO me liberou 5 mil de limite e um ótimo cartão de crédito e está aprovando demais, quer um link de indicação p sua aprovação ser facilitada? Comente algo ou me mande msg no direct, boa sorte e obrigada.",Ch2eEX9plpn,comment,REELS,18032339371390120,-,https://www.instagram.com/p/Ch2eEX9plpn/c/18032339371390120/,2022-09-08 16:49:32,2022-10-25 21:56:28,-1,0,0,-1
872,873,salomao2346,🙌👏,Ch2eEX9plpn,comment,REELS,17950822595006303,-,https://www.instagram.com/p/Ch2eEX9plpn/c/17950822595006303/,2022-09-05 11:21:49,2022-10-25 21:56:28,-1,0,0,-1
873,874,luiz_a.j.dos_santos,👏,Ch2eEX9plpn,comment,REELS,18231124273127593,-,https://www.instagram.com/p/Ch2eEX9plpn/c/18231124273127593/,2022-09-04 15:54:34,2022-10-25 21:56:28,-1,0,0,-1
874,875,vlpd85,https://www.reclameaqui.com.br/btg-pactual/falha-do-btg-bloqueou-todo-o-dinheiro-migrado-para-o-banco_iqWm0q38Ur_rCdVv/,Ch2eEX9plpn,comment,REELS,17945777612186761,-,https://www.instagram.com/p/Ch2eEX9plpn/c/17945777612186761/,2022-08-31 22:05:40,2022-10-25 21:56:28,-1,0,0,-1
875,876,vlpd85,Meu pai está impossibilitado de movimentar sua conta por causa de um erro interno que tornou a conta investimento dele uma conta câmbio e com assessoria de terceiros não autorizada. Uma semana brigando para poder investir ou transferir o $ em conta. Absurdo tirar dele o acesso ao seu dinheiro que eh um valor considerável. Desrespeito e irregularidade. Após inúmeras tentativas de resolução estou abrindo reclamação junto ao Banco Central e tomando as medidas judiciais cabíveis!,Ch2eEX9plpn,comment,REELS,17947310285314310,-,https://www.instagram.com/p/Ch2eEX9plpn/c/17947310285314310/,2022-08-31 21:39:19,2022-10-25 21:56:29,-1,0,0,-1
876,877,lucasalvesnto,O atendimento é muito difícil e precário! Estou tentando falar com um consultor de investimento mas é uma tarefa impossível,Ch2eEX9plpn,comment,REELS,18217242562199701,-,https://www.instagram.com/p/Ch2eEX9plpn/c/18217242562199701/,2022-08-31 16:48:48,2022-10-25 21:56:29,-1,0,0,-1
877,878,matheusriosortodontia,"Olá. Pensem, por favor, numa melhora dos aplicativos. É muito complicado 3 aplicativos para quem é cliente (sem contar o da PJ). Por que não unir o app investimento e conta em um só? Deixando apenas o Trader separado. Além disso, ainda fico perdido nesse layout dos aplicativos. São confusos demaaais 😓😓😓",Ch2eEX9plpn,comment,REELS,17942198576478881,-,https://www.instagram.com/p/Ch2eEX9plpn/c/17942198576478881/,2022-08-31 09:40:22,2022-10-25 21:56:29,-1,0,0,-1
878,879,thlimaoficial,Top💙,Ch2eEX9plpn,comment,REELS,17945691887282395,-,https://www.instagram.com/p/Ch2eEX9plpn/c/17945691887282395/,2022-08-30 22:53:15,2022-10-25 21:56:29,-1,0,0,-1
879,880,jhonath.assessor,Na XP Investimentos meus clientes conseguem acompanhar em tempo real a conta investimentos e banking em um único app.,Ch2eEX9plpn,comment,REELS,17882038697715449,-,https://www.instagram.com/p/Ch2eEX9plpn/c/17882038697715449/,2022-08-30 19:49:06,2022-10-25 21:56:29,-1,0,0,-1
880,881,ca.rinesantos,Onde consigo realizar uma simulação de seguro de vida?,Ch2eEX9plpn,comment,REELS,17955429947043493,-,https://www.instagram.com/p/Ch2eEX9plpn/c/17955429947043493/,2022-08-30 16:32:10,2022-10-25 21:56:30,-1,0,0,-1
881,882,kdmeucashback,👏👏👏,Ch2eEX9plpn,comment,REELS,17951196793980323,-,https://www.instagram.com/p/Ch2eEX9plpn/c/17951196793980323/,2022-08-30 11:31:05,2022-10-25 21:56:30,-1,0,0,-1
882,883,mocafilho,Show 👏👏👏,Ch2eEX9plpn,comment,REELS,17846018900824604,-,https://www.instagram.com/p/Ch2eEX9plpn/c/17846018900824604/,2022-08-30 02:29:36,2022-10-25 21:56:30,-1,0,0,-1
883,884,29.lauriane,Tem algum número que eu possa entrar  contato pelo WhatsApp?@btgpactual,Ch2eEX9plpn,comment,REELS,18249442771104652,-,https://www.instagram.com/p/Ch2eEX9plpn/c/18249442771104652/,2022-08-30 00:55:13,2022-10-25 21:56:30,-1,0,0,-1
884,885,29.lauriane,Tem algum número que eu possa entrar em contato pelo WhatsApp?@btgpactual,Ch2eEX9plpn,comment,REELS,18303087271071557,-,https://www.instagram.com/p/Ch2eEX9plpn/c/18303087271071557/,2022-08-30 00:54:05,2022-10-25 21:56:31,-1,0,0,-1
885,886,luizantoniojovinodossan,👏,Ch2eEX9plpn,comment,REELS,17991320884493803,-,https://www.instagram.com/p/Ch2eEX9plpn/c/17991320884493803/,2022-08-29 23:57:20,2022-10-25 21:56:31,-1,0,0,-1
886,887,gilbertovitoriaoficial,🔥🔥🔥🔥,Ch2eEX9plpn,comment,REELS,18314746090052347,-,https://www.instagram.com/p/Ch2eEX9plpn/c/18314746090052347/,2022-08-29 23:27:13,2022-10-25 21:56:31,-1,0,0,-1
887,888,tradermacedo_12,I made £89k with @florence_fernandezf,Ch2eEX9plpn,comment,REELS,17900550971649278,-,https://www.instagram.com/p/Ch2eEX9plpn/c/17900550971649278/,2022-08-29 21:04:22,2022-10-25 21:56:31,-1,0,0,-1
888,889,_iiam_.ruva_,I made £34k with @florence_fernandezf,Ch2eEX9plpn,comment,REELS,17900524094592831,-,https://www.instagram.com/p/Ch2eEX9plpn/c/17900524094592831/,2022-08-29 20:37:16,2022-10-25 21:56:32,-1,0,0,-1
889,890,lopesgrindcorer,"Parei de operar nesta corretora desde último update do APP Trader, que descontinuou funções como Organizar Tickets por volume de negociação, ordem crescente e descrescente de cotação.",Ch2eEX9plpn,comment,REELS,18064663276319012,-,https://www.instagram.com/p/Ch2eEX9plpn/c/18064663276319012/,2022-08-29 20:11:07,2022-10-25 21:56:32,-1,0,0,-1
890,891,lzz_costa,Seria bom mesmo um cartão kk...,Ch2eEX9plpn,comment,REELS,17972672731705506,-,https://www.instagram.com/p/Ch2eEX9plpn/c/17972672731705506/,2022-08-29 19:35:09,2022-10-25 21:56:32,-1,0,0,-1
891,892,btgpactual,"@personalcristian, agradecemos o seu feedback! 💙😉🚀",Chp5Ej6JOQT,reply,REELS,18008119024461990,17962630987823871,https://www.instagram.com/p/Chp5Ej6JOQT/c/17962630987823871/r/18008119024461990,2022-09-12 11:17:18,2022-10-25 21:56:32,-1,0,0,-1
892,893,1981.gemeos,@vlpd85 eu vou aguardar uns meses antes de por recurso lá,Chp5Ej6JOQT,reply,REELS,18303050644064231,17984239573595085,https://www.instagram.com/p/Chp5Ej6JOQT/c/17984239573595085/r/18303050644064231,2022-09-06 22:25:58,2022-10-25 21:56:33,-1,0,0,-1
893,894,btgpactual,"@vlpd85 Olá! Tudo bem? 

Te enviamos uma DM para te auxiliar com mais assertividade.
Qualquer dúvida, nos avise! 😉",Chp5Ej6JOQT,reply,REELS,17978105407653304,17984239573595085,https://www.instagram.com/p/Chp5Ej6JOQT/c/17984239573595085/r/17978105407653304,2022-09-01 10:19:02,2022-10-25 21:56:33,-1,0,0,-1
894,895,mocafilho,Já existem corretora com taxa zero de corretagem. Vcs estão perdendo clientes por causa destas taxas.,Chp5Ej6JOQT,reply,REELS,17966928565874195,17881824497709422,https://www.instagram.com/p/Chp5Ej6JOQT/c/17881824497709422/r/17966928565874195,2022-09-13 03:15:54,2022-10-25 21:56:33,-1,0,0,-1
895,896,btgpactual,"Olá! Tudo bem?

Hoje cobramos uma corretagem regressiva que depende do número de ordens/contratos e do ativo que você operar. Como você pode verificar no link: https://www.btgpactualdigital.com/b/custos

Além disso, aqui no BTG Pactual não cobramos:

- Taxa de abertura de conta;
- Taxa de manutenção;
- Taxa de encerramento de conta;
- Taxa de custódia para Renda Fixa,Tesouro Direto, Fundos de Investimento, COE e Renda Variável.

Qualquer dúvida, estamos à disposição!",Chp5Ej6JOQT,reply,REELS,18179558875224245,17881824497709422,https://www.instagram.com/p/Chp5Ej6JOQT/c/17881824497709422/r/18179558875224245,2022-08-29 10:28:30,2022-10-25 21:56:33,-1,0,0,-1
896,897,btgpactual,@mnapontes 🚀 😉,Chp5Ej6JOQT,reply,REELS,17946030248287292,17982857503537858,https://www.instagram.com/p/Chp5Ej6JOQT/c/17982857503537858/r/17946030248287292,2022-08-26 11:20:54,2022-10-25 21:56:34,-1,0,0,-1
897,898,dani_bassi,"@btgpactual Estou esperando, hein meus amores!",Chp5Ej6JOQT,reply,REELS,18253366531098311,17936598221464729,https://www.instagram.com/p/Chp5Ej6JOQT/c/17936598221464729/r/18253366531098311,2022-08-26 12:27:47,2022-10-25 21:56:34,-1,0,0,-1
898,899,btgpactual,"@dani_bassi Olá Dani! Nosso time realiza constantemente reanálises de crédito, e logo vamos nos adequar ao que você precisa! 
Conte conosco!",Chp5Ej6JOQT,reply,REELS,17954129078060528,17936598221464729,https://www.instagram.com/p/Chp5Ej6JOQT/c/17936598221464729/r/17954129078060528,2022-08-26 11:35:14,2022-10-25 21:56:34,-1,0,0,-1
899,900,btgpactual,💙😉🚀,Chp5Ej6JOQT,reply,REELS,18030786058391392,18232239025126820,https://www.instagram.com/p/Chp5Ej6JOQT/c/18232239025126820/r/18030786058391392,2022-08-25 09:38:10,2022-10-25 21:56:34,-1,0,0,-1
900,901,btgpactual,@zermatt.trader 💙😉🚀,Chp5Ej6JOQT,reply,REELS,18314615773029048,18308340112063167,https://www.instagram.com/p/Chp5Ej6JOQT/c/18308340112063167/r/18314615773029048,2022-08-25 09:38:38,2022-10-25 21:56:35,-1,0,0,-1
901,902,btgpactual,@lucascostaat 😉🚀💙,Chp5Ej6JOQT,reply,REELS,17886682487697581,17951665684960873,https://www.instagram.com/p/Chp5Ej6JOQT/c/17951665684960873/r/17886682487697581,2022-08-25 09:44:28,2022-10-25 21:56:35,-1,0,0,-1
902,903,btgpactual,@falakleber 💙🚀,Chp5Ej6JOQT,reply,REELS,18051925282321556,17960374366918110,https://www.instagram.com/p/Chp5Ej6JOQT/c/17960374366918110/r/18051925282321556,2022-08-24 19:16:06,2022-10-25 21:56:35,-1,0,0,-1
903,904,btgpactual,@lucas.mclaro 💙 🚀,Chp5Ej6JOQT,reply,REELS,17943881069278681,17962869325756579,https://www.instagram.com/p/Chp5Ej6JOQT/c/17962869325756579/r/17943881069278681,2022-08-24 17:38:08,2022-10-25 21:56:35,-1,0,0,-1
904,905,btgpactual,@ottogsparenberg 💙 🚀,Chp5Ej6JOQT,reply,REELS,17963362084752775,17960914567810715,https://www.instagram.com/p/Chp5Ej6JOQT/c/17960914567810715/r/17963362084752775,2022-08-24 17:37:49,2022-10-25 21:56:36,-1,0,0,-1
905,906,btgpactual,"@rooleitee agradecemos o seu feedback, Rodrigo!
Conte sempre com a gente! 💙 🚀",Chp5Ej6JOQT,reply,REELS,17950056926122002,18066007921319798,https://www.instagram.com/p/Chp5Ej6JOQT/c/18066007921319798/r/17950056926122002,2022-08-24 17:38:54,2022-10-25 21:56:36,-1,0,0,-1
906,907,btgpactual,@fabricio_goncalvez 💙🚀,Chp5Ej6JOQT,reply,REELS,18001080010486075,18180376843209294,https://www.instagram.com/p/Chp5Ej6JOQT/c/18180376843209294/r/18001080010486075,2022-08-24 19:16:26,2022-10-25 21:56:36,-1,0,0,-1
907,908,ottogsparenberg,@bicalhojulia pega leveeeee ! 😂,Chp5Ej6JOQT,reply,REELS,17956333489892387,17907092795532114,https://www.instagram.com/p/Chp5Ej6JOQT/c/17907092795532114/r/17956333489892387,2022-08-24 20:38:26,2022-10-25 21:56:36,-1,0,0,-1
908,909,bicalhojulia,@letiicialara LITERALMENTE @tvglobo chama ele @ottogsparenberg,Chp5Ej6JOQT,reply,REELS,17966406370838995,17907092795532114,https://www.instagram.com/p/Chp5Ej6JOQT/c/17907092795532114/r/17966406370838995,2022-08-24 20:25:46,2022-10-25 21:56:37,-1,0,0,-1
909,910,wenio.oliveira.df,"DIGIO me liberou 5 mil de limite e um ótimo cartão de crédito e está aprovando demais, quer um link de indicação p sua aprovação ser facilitada? Comente algo ou me mande msg no direct, boa sorte e obrigada.",Chp5Ej6JOQT,comment,REELS,18213238723094437,-,https://www.instagram.com/p/Chp5Ej6JOQT/c/18213238723094437/,2022-09-10 14:31:51,2022-10-25 21:56:37,-1,0,0,-1
910,911,personalcristian,Eu duvido alguém encontrar uma sala melhor do que essa. Pago recompensa rs,Chp5Ej6JOQT,comment,REELS,17962630987823871,-,https://www.instagram.com/p/Chp5Ej6JOQT/c/17962630987823871/,2022-09-10 08:25:04,2022-10-25 21:56:37,-1,0,0,-1
911,912,1981.gemeos,Btg é único. Adoro apesar dos perrengues 😍😍,Chp5Ej6JOQT,comment,REELS,17934880754262454,-,https://www.instagram.com/p/Chp5Ej6JOQT/c/17934880754262454/,2022-09-03 20:23:06,2022-10-25 21:56:37,-1,0,0,-1
912,913,vlpd85,"Meu pai está impossibilitado de movimentar sua conta investimento graças a um erro interno do BTG. Tornaram a conta investimento uma conta de câmbio com assessoria de terceiros não autorizada. Estamos a uma semana tentando resolver está situação e ninguém está fazendo por onde para que possamos ter acesso ao $ dele. Valor considerável! Desrespeito e irregularidade! Após inúmeras tentativas com SAC, estamos abrindo reclamação junto ao Banco Central e tomando as medidas judiciais cabíveis.",Chp5Ej6JOQT,comment,REELS,17984239573595085,-,https://www.instagram.com/p/Chp5Ej6JOQT/c/17984239573595085/,2022-08-31 21:46:12,2022-10-25 21:56:37,-1,0,0,-1
913,914,tradermacedo_12,I made £89k with @florence_fernandezf,Chp5Ej6JOQT,comment,REELS,18245500303117911,-,https://www.instagram.com/p/Chp5Ej6JOQT/c/18245500303117911/,2022-08-29 21:04:29,2022-10-25 21:56:38,-1,0,0,-1
914,915,mocafilho,Teriam como cancelar a taxa de corretagem para o pequeno investindo.,Chp5Ej6JOQT,comment,REELS,17881824497709422,-,https://www.instagram.com/p/Chp5Ej6JOQT/c/17881824497709422/,2022-08-28 05:21:07,2022-10-25 21:56:38,-1,0,0,-1
915,916,jackson.digital,Tem que avisar no post que bloqueia a conta sem avisar também e deixa os usuários sem acesso ao dinheiro,Chp5Ej6JOQT,comment,REELS,18207045019160983,-,https://www.instagram.com/p/Chp5Ej6JOQT/c/18207045019160983/,2022-08-26 23:14:57,2022-10-25 21:56:38,-1,0,0,-1
916,917,mnapontes,👏👏,Chp5Ej6JOQT,comment,REELS,17982857503537858,-,https://www.instagram.com/p/Chp5Ej6JOQT/c/17982857503537858/,2022-08-26 09:56:30,2022-10-25 21:56:38,-1,0,0,-1
917,918,vitorleitec_,Quadrilha do Esteves em ação no feed do seu insta!,Chp5Ej6JOQT,comment,REELS,17976545548647804,-,https://www.instagram.com/p/Chp5Ej6JOQT/c/17976545548647804/,2022-08-26 09:20:14,2022-10-25 21:56:39,-1,0,0,-1
918,919,dani_bassi,"Não tem graça um banco que só oferece débito para você, mesmo você compartilhando oppen finance e sendo estatutário. Nota zero!",Chp5Ej6JOQT,comment,REELS,17936598221464729,-,https://www.instagram.com/p/Chp5Ej6JOQT/c/17936598221464729/,2022-08-25 12:22:03,2022-10-25 21:56:39,-1,0,0,-1
919,920,luizantoniojovinodossan,👏,Chp5Ej6JOQT,comment,REELS,18232239025126820,-,https://www.instagram.com/p/Chp5Ej6JOQT/c/18232239025126820/,2022-08-24 21:19:46,2022-10-25 21:56:39,-1,0,0,-1
920,921,zermatt.trader,Show 🔥,Chp5Ej6JOQT,comment,REELS,18308340112063167,-,https://www.instagram.com/p/Chp5Ej6JOQT/c/18308340112063167/,2022-08-24 20:57:16,2022-10-25 21:56:39,-1,0,0,-1
921,922,lucascostaat,Vamos time !,Chp5Ej6JOQT,comment,REELS,17951665684960873,-,https://www.instagram.com/p/Chp5Ej6JOQT/c/17951665684960873/,2022-08-24 19:52:07,2022-10-25 21:56:40,-1,0,0,-1
922,923,rogeriobandeiraalmeida,Bolsonaro 22!,Chp5Ej6JOQT,comment,REELS,17904491702633300,-,https://www.instagram.com/p/Chp5Ej6JOQT/c/17904491702633300/,2022-08-24 19:18:01,2022-10-25 21:56:40,-1,0,0,-1
923,924,falakleber,Atoresssss!!!! 👏👏👏 Bom demais BTG trader,Chp5Ej6JOQT,comment,REELS,17960374366918110,-,https://www.instagram.com/p/Chp5Ej6JOQT/c/17960374366918110/,2022-08-24 18:58:56,2022-10-25 21:56:40,-1,0,0,-1
924,925,lucas.mclaro,🤟🚀📈,Chp5Ej6JOQT,comment,REELS,17962869325756579,-,https://www.instagram.com/p/Chp5Ej6JOQT/c/17962869325756579/,2022-08-24 17:24:25,2022-10-25 21:56:40,-1,0,0,-1
925,926,ottogsparenberg,Vamoooo! 🚀🤟🏼📈,Chp5Ej6JOQT,comment,REELS,17960914567810715,-,https://www.instagram.com/p/Chp5Ej6JOQT/c/17960914567810715/,2022-08-24 17:18:54,2022-10-25 21:56:41,-1,0,0,-1
926,927,rooleitee,A melhor e maior sala ao vivo!🚀🚀,Chp5Ej6JOQT,comment,REELS,18066007921319798,-,https://www.instagram.com/p/Chp5Ej6JOQT/c/18066007921319798/,2022-08-24 17:17:36,2022-10-25 21:56:41,-1,0,0,-1
927,928,fabricio_goncalvez,🚀 LET’S goo!!!,Chp5Ej6JOQT,comment,REELS,18180376843209294,-,https://www.instagram.com/p/Chp5Ej6JOQT/c/18180376843209294/,2022-08-24 17:06:10,2022-10-25 21:56:41,-1,0,0,-1
928,929,elieldiniz,👏👏👏👏,Chp5Ej6JOQT,comment,REELS,17976587647651850,-,https://www.instagram.com/p/Chp5Ej6JOQT/c/17976587647651850/,2022-08-24 17:04:40,2022-10-25 21:56:41,-1,0,0,-1
929,930,diego_antunescf,📊💭...,Chp5Ej6JOQT,comment,REELS,17939666804487760,-,https://www.instagram.com/p/Chp5Ej6JOQT/c/17939666804487760/,2022-08-24 16:59:49,2022-10-25 21:56:42,-1,0,0,-1
930,931,joyce_wright5133,"Desde que investimos com o investimento @earn_with__janet, trabalhamos juntos para obter um plano claro e compreensível para o nosso futuro, o que nos dá confiança e segurança, sabendo que tipo de estilo de vida podemos levar.  Além disso, vimos ganhos em nosso portfólio em um curto espaço de tempo, o que é um indicador tranquilizador.  Nossas reuniões são consultivas e pessoais com todas as decisões tomadas após discussão completa e explicação clara.”💫⭐🌟⭐",Chp5Ej6JOQT,comment,REELS,17876980478735491,-,https://www.instagram.com/p/Chp5Ej6JOQT/c/17876980478735491/,2022-08-24 16:56:42,2022-10-25 21:56:42,-1,0,0,-1
931,932,letiicialara,A globo está perdendo o @ottogsparenberg,Chp5Ej6JOQT,comment,REELS,17907092795532114,-,https://www.instagram.com/p/Chp5Ej6JOQT/c/17907092795532114/,2022-08-24 16:55:24,2022-10-25 21:56:42,-1,0,0,-1
932,933,mila_jones128,"A @earn_with__janet Investment presta um serviço de excelência, seja a nível empresarial ou pessoal.  Achei os conselhos da empresa sobre oportunidades de investimento particularmente úteis – tudo é explicado completamente, não importa quão complexo seja o assunto.  Tenho o prazer de ver os resultados em comparação com as experiências que se lê ou ouve na mídia.  Tenho a sensação de que @earn_with__janet Investment está à frente do jogo.”",Chp5Ej6JOQT,comment,REELS,17856028040779722,-,https://www.instagram.com/p/Chp5Ej6JOQT/c/17856028040779722/,2022-08-24 16:54:52,2022-10-25 21:56:42,-1,0,0,-1
933,934,btgpactual,@mnapontes 🚀 😉,ChniF5-pzjn,reply,REELS,17971507564701127,18026817574397476,https://www.instagram.com/p/ChniF5-pzjn/c/18026817574397476/r/17971507564701127,2022-08-26 11:20:07,2022-10-25 21:56:43,-1,0,0,-1
934,935,thlimaoficial,"@mel_rodriguesdossantos2000 Sim, via e-mail e app!",ChniF5-pzjn,reply,REELS,17969337478771853,17940788387127211,https://www.instagram.com/p/ChniF5-pzjn/c/17940788387127211/r/17969337478771853,2022-08-27 17:49:46,2022-10-25 21:56:43,-1,0,0,-1
935,936,mel_rodriguesdossantos2000,@thlimaoficial ele fornece a fatura todo mês por email?,ChniF5-pzjn,reply,REELS,17936775215367717,17940788387127211,https://www.instagram.com/p/ChniF5-pzjn/c/17940788387127211/r/17936775215367717,2022-08-27 17:45:43,2022-10-25 21:56:43,-1,0,0,-1
936,937,btgpactual,"@thlimaoficial Olá! Tudo bem?

Vamos encaminhar sua sugestão para o time de melhorias! Agradecemos pelo feedback e se precisar de ajuda, conte conosco! 😉 💙",ChniF5-pzjn,reply,REELS,18314217769025713,17940788387127211,https://www.instagram.com/p/ChniF5-pzjn/c/17940788387127211/r/18314217769025713,2022-08-26 11:02:43,2022-10-25 21:56:43,-1,0,0,-1
937,938,btgpactual,"Olá! Tudo bem? 

Te encaminhamos uma DM para te auxiliar com mais assertividade.😉💙",ChniF5-pzjn,reply,REELS,17969240788782771,17960107000926263,https://www.instagram.com/p/ChniF5-pzjn/c/17960107000926263/r/17969240788782771,2022-08-24 16:39:24,2022-10-25 21:56:44,-1,0,0,-1
938,939,btgpactual,💙😉🚀,ChniF5-pzjn,reply,REELS,17948864627310894,17931951743300618,https://www.instagram.com/p/ChniF5-pzjn/c/17931951743300618/r/17948864627310894,2022-08-24 11:28:54,2022-10-25 21:56:44,-1,0,0,-1
939,940,btgpactual,@luizantoniojovinodossan 💙😉🚀,ChniF5-pzjn,reply,REELS,17925624914525040,18213470980087166,https://www.instagram.com/p/ChniF5-pzjn/c/18213470980087166/r/17925624914525040,2022-08-24 09:53:24,2022-10-25 21:56:44,-1,0,0,-1
940,941,btgpactual,💙😉🚀,ChniF5-pzjn,reply,REELS,18135281863302275,17943738170085984,https://www.instagram.com/p/ChniF5-pzjn/c/17943738170085984/r/18135281863302275,2022-08-23 19:31:37,2022-10-25 21:56:44,-1,0,0,-1
941,942,btgpactual,💙😉🚀,ChniF5-pzjn,reply,REELS,17931897428425031,17960072983826388,https://www.instagram.com/p/ChniF5-pzjn/c/17960072983826388/r/17931897428425031,2022-08-23 19:11:41,2022-10-25 21:56:45,-1,0,0,-1
942,943,neidesouza1986,"Btg pactual não indico a ninguém, péssima corretora.",ChniF5-pzjn,comment,REELS,17859831362789426,-,https://www.instagram.com/p/ChniF5-pzjn/c/17859831362789426/,2022-08-26 17:30:04,2022-10-25 21:56:45,-1,0,0,-1
943,944,mnapontes,👏👏,ChniF5-pzjn,comment,REELS,18026817574397476,-,https://www.instagram.com/p/ChniF5-pzjn/c/18026817574397476/,2022-08-26 09:56:08,2022-10-25 21:56:45,-1,0,0,-1
944,945,thlimaoficial,"Bom se tudo fosse tudo em um só app, mas são 3 aplicativo BTG Banking, btg investimento e btg Trader.",ChniF5-pzjn,comment,REELS,17940788387127211,-,https://www.instagram.com/p/ChniF5-pzjn/c/17940788387127211/,2022-08-25 19:09:18,2022-10-25 21:56:45,-1,0,0,-1
945,946,cardosobaa,"Oi , gostaria de Saber se vcs fornecem conta conjunta",ChniF5-pzjn,comment,REELS,17960107000926263,-,https://www.instagram.com/p/ChniF5-pzjn/c/17960107000926263/,2022-08-24 15:04:57,2022-10-25 21:56:45,-1,0,0,-1
946,947,igor_consultorfinanceiro,👏🏽👏🏽👏🏽👏🏽,ChniF5-pzjn,comment,REELS,17931951743300618,-,https://www.instagram.com/p/ChniF5-pzjn/c/17931951743300618/,2022-08-24 11:05:37,2022-10-25 21:56:46,-1,0,0,-1
947,948,luizantoniojovinodossan,👏👏👏,ChniF5-pzjn,comment,REELS,18213470980087166,-,https://www.instagram.com/p/ChniF5-pzjn/c/18213470980087166/,2022-08-23 23:05:27,2022-10-25 21:56:46,-1,0,0,-1
948,949,andre.kliousoff,Vamos!!! 💙💙💙,ChniF5-pzjn,comment,REELS,17943738170085984,-,https://www.instagram.com/p/ChniF5-pzjn/c/17943738170085984/,2022-08-23 19:24:18,2022-10-25 21:56:46,-1,0,0,-1
949,950,joshua.holy.river,Vou assistir todo no YT 🔥,ChniF5-pzjn,comment,REELS,17900259671647653,-,https://www.instagram.com/p/ChniF5-pzjn/c/17900259671647653/,2022-08-23 19:03:31,2022-10-25 21:56:46,-1,0,0,-1
950,951,besa_brahimi3,"Foi-me dito que toda conquista começa com a decisão de tentar, a ignorância destrói tantas oportunidades. Sou uma vítima mas fui convencido pela pessoa certa Investi $ 1500 ganhei $ 14.000 entre 4 dias de investimento Eu realmente aprecio seu bom trabalho e Deus vai abençoar  você, contato, a plataforma da sua empresa é real e legítima 💞 @rose_bitcoin_company",ChniF5-pzjn,comment,REELS,17944776470195088,-,https://www.instagram.com/p/ChniF5-pzjn/c/17944776470195088/,2022-08-23 18:58:37,2022-10-25 21:56:47,-1,0,0,-1
951,952,deivide.ecb,💙🚀🚀,ChniF5-pzjn,comment,REELS,17960072983826388,-,https://www.instagram.com/p/ChniF5-pzjn/c/17960072983826388/,2022-08-23 18:57:13,2022-10-25 21:56:47,-1,0,0,-1
952,953,btgpactual,"Olá, Alef! Tudo bem? 

Te enviamos uma DM com mais informações.😉",Chm1TPXOzBS,reply,FEED,17953828670038011,18312392428031543,https://www.instagram.com/p/Chm1TPXOzBS/c/18312392428031543/r/17953828670038011,2022-09-01 09:58:05,2022-10-25 21:56:47,-1,0,0,-1
953,954,btgpactual,"Olá, Luiz! Como vai?

Caso queira mais detalhes, pedimos gentilmente que nos envie uma mensagem privada para te ajudarmos com mais assertividade.

Em caso de dúvidas, estamos à disposição! 😉💙",Chm1TPXOzBS,reply,FEED,17983311907595522,17955136610009887,https://www.instagram.com/p/Chm1TPXOzBS/c/17955136610009887/r/17983311907595522,2022-08-29 10:44:22,2022-10-25 21:56:47,-1,0,0,-1
954,955,btgpactual,@mnapontes 🚀 💙,Chm1TPXOzBS,reply,FEED,17933506724270225,17892066998677930,https://www.instagram.com/p/Chm1TPXOzBS/c/17892066998677930/r/17933506724270225,2022-08-26 11:20:42,2022-10-25 21:56:48,-1,0,0,-1
955,956,btgpactual,💙😉🚀,Chm1TPXOzBS,reply,FEED,17987331277519257,17945848202186736,https://www.instagram.com/p/Chm1TPXOzBS/c/17945848202186736/r/17987331277519257,2022-08-25 09:37:52,2022-10-25 21:56:48,-1,0,0,-1
956,957,btgpactual,💙😉🚀,Chm1TPXOzBS,reply,FEED,17955411200051608,17989767283539773,https://www.instagram.com/p/Chm1TPXOzBS/c/17989767283539773/r/17955411200051608,2022-08-24 13:39:48,2022-10-25 21:56:48,-1,0,0,-1
