Frase,Vetor1,Vetor2,Vetor3,Vetor4,Vetor5,Vetor6,Vetor7,Vetor8,Vetor9,Vetor10,Vetor11,Vetor12,Vetor13,Vetor14,Vetor15,Vetor16,Vetor17,Vetor18,Vetor19,Vetor20,Vetor21,Vetor22,Vetor23,Vetor24,Vetor25,Vetor26,Vetor27,Vetor28,Vetor29,Vetor30,Vetor31,Vetor32,Vetor33,Vetor34,Vetor35,Vetor36,Vetor37,Vetor38,Vetor39,Vetor40,Vetor41,Vetor42,Vetor43,Vetor44,Vetor45,Vetor46,Vetor47,Vetor48,Vetor49,Vetor50,sentimento
"['vou', 'contar', 'experiência', 'abri', 'conta', 'investimento', 'acabei', 'encerrando', 'então', 'hoje', 'resolvo', 'abrir', 'nova', 'conta', 'digital', 'movimentar', 'investir', 'total', 'transferido', 'atendentes', 'diferentes', 'através', 'chat', 'mensagens', 'horrível', 'vejam', 'ninguém', 'consegue', 'transferindo', 'motivo', 'deve', 'abri', 'conta', 'encerrei', 'ainda', 'diz', 'possuo', 'sugestão', 'possa', 'nunca', 'abram', 'conta', 'experiência', 'atendimento', 'péssimos']",0.3117616,-0.4239104,-0.12769844,-0.18398261,-0.07479705,0.07363455,0.02632551,-0.0830161,0.15236525,-0.09295151,-0.2420832,0.3012566,0.03581987,-0.079996206,-0.18663926,0.018727293,-0.3703808,-0.38938147,0.63841987,0.85884386,-0.23003538,-0.15156047,-0.75576776,-0.002889001,0.040490642,-0.3298147,0.3417696,-0.07630264,0.24440525,0.13455915,-0.20431761,0.20715255,-0.3390333,0.2380243,0.09326034,-0.08705263,-0.3667184,0.1465916,0.41998002,0.21925683,0.10890472,0.005075653,0.19065556,-0.08229823,-0.029524678,0.0005044348,0.19425587,0.08514981,-0.106874086,-0.105023704,-1
"['banco', 'alguns', 'pontos', 'melhorar', 'valor', 'poder', 'pontuar', 'milhas', 'bem', 'comparado', 'outros', 'falaram', 'apenas', 'acessos', 'sala', 'vip', 'dá', 'bancos', 'acessos', 'ilimitados', 'cobrar', 'black', 'disponível', 'peço', 'ter', 'outros', 'blacks', 'vantajosos']",0.25817636,-0.36968508,-0.124647126,-0.18850383,-0.023660326,0.053905886,0.060594764,-0.07250286,0.10358167,-0.06658725,-0.22802612,0.2654329,0.047778785,-0.03929412,-0.14845236,-0.007536293,-0.29835746,-0.3105642,0.5211775,0.8004879,-0.23481996,-0.18222556,-0.7059024,-0.038650613,0.023789754,-0.3411053,0.35809693,-0.082486354,0.2202229,0.11465988,-0.13821928,0.17227347,-0.36414889,0.2146228,0.096955456,-0.103445485,-0.3065678,0.12842022,0.4411083,0.21945176,0.10022679,-0.026177384,0.20724164,-0.07955879,0.005326761,0.06081207,0.20937832,0.063868165,-0.07206606,-0.10102357,1
"['transferir', 'uns', 'atendentes']",0.33886534,-0.46493328,-0.12705359,-0.15484521,-0.050639506,0.094871014,-0.010252828,-0.08301359,0.15657848,-0.07547185,-0.26497397,0.2692899,0.049710453,-0.056005836,-0.1924443,0.0749571,-0.41644952,-0.36470577,0.6936565,0.8699715,-0.22661331,-0.1340099,-0.8088241,-0.017308265,0.080938205,-0.2917493,0.32617608,-0.09428076,0.25717026,0.10894646,-0.17921728,0.23876852,-0.33406296,0.3047472,0.08533569,-0.088294394,-0.39119694,0.15928172,0.4009026,0.20263578,0.14370956,-0.008410361,0.16975856,-0.071625926,-0.06097334,0.002698419,0.17785633,0.04111749,-0.113615476,-0.122825705,0
"['verdade', 'mandaram', 'dm', 'coisa']",0.32887205,-0.33222473,-0.10784129,-0.16813439,0.05255172,0.08578704,0.083957255,-0.07123144,0.16093028,-0.09048315,-0.21745813,0.22144075,0.06546584,-0.06626382,-0.15427397,-0.0063676024,-0.3382481,-0.31390706,0.54529077,0.8529089,-0.22550507,-0.1828152,-0.75100195,-0.024182415,0.02861536,-0.34752852,0.3202506,-0.060309876,0.24500194,0.10246159,-0.22301458,0.19303022,-0.41467035,0.22467077,0.09407025,-0.094100505,-0.31885228,0.13775812,0.4277308,0.20765014,0.085479565,0.016135518,0.22961044,-0.090714954,-0.045788538,0.084504664,0.23100083,0.06875708,-0.10500844,-0.06939263,-1
"['risadinha', 'terninho', 'cretino', 'mão', 'abre', 'conta']",0.34132355,-0.45654708,-0.14003728,-0.2063187,-0.121762715,0.038514033,0.012117501,-0.050702464,0.14118324,-0.1203968,-0.2623534,0.33792108,0.0058538485,-0.052047297,-0.21253529,0.04668853,-0.33734295,-0.39915818,0.67055565,0.86871296,-0.22716977,-0.17623493,-0.76367927,-0.023905952,0.071413465,-0.33647493,0.33049706,-0.07133995,0.25560775,0.1601665,-0.17655809,0.21836576,-0.35651138,0.18480764,0.092994325,-0.052551232,-0.35602456,0.14377008,0.44045678,0.20270519,0.11640229,0.00012998072,0.21897033,-0.11783336,-0.014100847,0.0068771197,0.16064946,0.10839142,-0.09305223,-0.09531825,-1
"['trabalho', 'assessor', 'investimentos']",0.26039916,-0.37346396,-0.10467467,-0.14977553,-0.015196025,0.07357125,0.058800135,-0.09206542,0.10837484,-0.060708,-0.19341916,0.26173234,0.07780375,-0.069513015,-0.11257452,-0.015110918,-0.3254771,-0.3438098,0.5332308,0.8175167,-0.24953672,-0.16869694,-0.6790811,-0.07062208,0.015441028,-0.33376393,0.340992,-0.06466475,0.22587939,0.108847745,-0.13709153,0.15481319,-0.32660204,0.28026024,0.093653165,-0.13149033,-0.34618437,0.15784667,0.43302435,0.22415866,0.10344153,-0.010148434,0.18202578,-0.0500225,-0.026291048,0.040240135,0.22634506,0.056876652,-0.10389984,-0.10750907,0
"['assessor', 'investimentos', 'app']",0.26067024,-0.33227226,-0.10796453,-0.13840464,0.034928486,0.108111225,0.03350266,-0.12648118,0.12198365,0.01853155,-0.19370796,0.25546265,0.12471012,-0.09704533,-0.08182449,-0.044670053,-0.36469838,-0.3314196,0.5232265,0.8738726,-0.25715032,-0.19049884,-0.7217164,-0.11915738,-0.010229183,-0.36213085,0.36454186,-0.045518342,0.23316881,0.07817834,-0.1694451,0.11986384,-0.33776465,0.33090907,0.092478484,-0.13293469,-0.3503932,0.16912414,0.41757065,0.22861743,0.09330377,0.006006629,0.18037985,-0.00042640418,-0.040425494,0.0644545,0.2438938,0.034054827,-0.102084786,-0.11018568,1
"['app', 'orando']",0.23264961,-0.34580112,-0.12127133,-0.24351513,-0.019747682,0.058466356,-0.0114814155,-0.10705023,0.13072246,0.000466178,-0.24110003,0.25307915,0.06495273,-0.06978083,-0.13933167,-0.026261618,-0.27096224,-0.302162,0.51538444,0.82400125,-0.22633143,-0.23303632,-0.7230933,-0.10561571,-0.021913692,-0.33751997,0.33328417,-0.055386066,0.25579834,0.098464996,-0.13395698,0.15647168,-0.41485077,0.21990108,0.09645302,-0.020950342,-0.2672304,0.10356689,0.40766332,0.20889047,0.16977863,-0.012439437,0.25769463,-0.071329564,-0.007195784,0.120844305,0.160446,0.05720305,-0.020986918,-0.09014182,0
"['pura', 'sabe', 'mínimo', 'reflorestamento', 'sabe', 'simplesmente', 'jogando', 'semente', 'vez', 'mostrar', 'mostram']",0.28253573,-0.36628434,-0.1337407,-0.15509962,-0.013058315,0.07998332,0.06597178,-0.08126294,0.11872872,-0.05918834,-0.228538,0.27224025,0.07409894,-0.068234295,-0.12766844,0.0024498103,-0.3479387,-0.33073154,0.54714763,0.8207571,-0.23096853,-0.177121,-0.7393525,-0.04547528,0.020068558,-0.33785716,0.338937,-0.08394317,0.22949487,0.10599516,-0.1737861,0.17646019,-0.36465386,0.25227636,0.100231975,-0.084782586,-0.32339907,0.14602521,0.42394987,0.21332188,0.0977155,-0.0016879867,0.19097617,-0.07556497,-0.03712232,0.03431942,0.23974977,0.07396038,-0.07798816,-0.09837856,-1
"['gasto', 'mensal', 'média', 'mil', 'mês', 'débito', 'conta', 'cliente', 'anos', 'toda', 'vez', 'faço', 'solicitação', 'cartão', 'crédito', 'negado', 'mim']",0.3074443,-0.3966158,-0.13456243,-0.21724948,-0.07289626,0.04844519,0.081029534,-0.08504433,0.12940641,-0.10409306,-0.2572533,0.29253122,0.050270934,-0.06660281,-0.17502107,0.032912076,-0.32898182,-0.3122346,0.5943496,0.83170193,-0.22020978,-0.18038839,-0.76539755,-0.015620596,0.0327062,-0.3528541,0.31842935,-0.09690978,0.25607872,0.12324184,-0.18984152,0.24370323,-0.36017242,0.22874707,0.10604469,-0.076957285,-0.33563536,0.11882084,0.45710906,0.19802916,0.0881077,0.007882934,0.2388111,-0.11170082,-0.033400066,0.026526995,0.21768536,0.09335961,-0.055772115,-0.09510132,-1
"['bancos', 'valor', 'achar', 'viável', 'incomodados', 'guardem', 'dinheiro']",0.2961967,-0.40536824,-0.12275302,-0.18135723,-0.05002214,0.062318332,0.04950391,-0.07022826,0.13536529,-0.11458133,-0.23008168,0.27846345,0.014353377,-0.05410586,-0.17732416,0.0033821159,-0.31931555,-0.3732741,0.5821995,0.79150116,-0.21778601,-0.14927031,-0.70464605,0.011180413,0.045828547,-0.31516862,0.32695025,-0.06889439,0.22264628,0.14152075,-0.1935939,0.19900326,-0.35250235,0.18863331,0.0925323,-0.09505466,-0.33959267,0.13567944,0.42085907,0.21891147,0.103211395,-0.008198975,0.19158275,-0.09622923,-0.014818425,0.017232964,0.1888432,0.093054056,-0.09496008,-0.081377625,-1
"['especialmente', 'uns', 'bostas', 'muitoengraçado']",0.24575725,-0.35608637,-0.10253643,-0.19557315,-0.06423234,0.06927887,0.045953967,-0.09480921,0.13904603,-0.05815553,-0.22998463,0.27636325,0.05227707,-0.0993297,-0.16204865,0.019218251,-0.33887866,-0.33169368,0.5435828,0.8064964,-0.23213059,-0.15117623,-0.73184043,-0.0272774,-0.031396586,-0.30389702,0.32539448,-0.10945774,0.25781685,0.09656566,-0.16871999,0.19183888,-0.33657834,0.27075133,0.09861712,-0.07605641,-0.29902828,0.11192095,0.40038654,0.21383677,0.120513156,0.0063204095,0.22452718,-0.06603602,-0.02841876,0.01586607,0.2193626,0.054653443,-0.063191496,-0.12815407,-1
"['uso', 'black', 'ja', 'faz', 'tempinho', 'zero', 'poderiam', 'oferecer', 'tag', 'top']",0.2730301,-0.41277927,-0.13684934,-0.2126945,-0.07518788,0.048681296,0.065281294,-0.06649459,0.10380215,-0.10363704,-0.29256013,0.29098928,0.033504043,-0.037587717,-0.16621302,0.03044519,-0.33048767,-0.32424125,0.58486927,0.80503285,-0.20037507,-0.16459444,-0.755439,0.010357561,0.026732748,-0.31376687,0.34178963,-0.105700515,0.24216801,0.1339269,-0.17019859,0.2139644,-0.3917872,0.17707694,0.11716322,-0.057614405,-0.3120117,0.11406233,0.42599076,0.20436278,0.09860735,-0.019186435,0.20690048,-0.093584485,-0.004008373,0.012157888,0.19331196,0.0921424,-0.03871862,-0.12065406,1
"['criaram', 'campanha', 'cashback', 'extra', 'acima', 'limite', 'disponível', 'cartão', 'propaganda', 'aumentam', 'limite', 'reduzem', 'valor', 'enquadrar']",0.27978748,-0.31527036,-0.120788,-0.16148946,-0.0010824036,0.06420984,0.056669883,-0.060722113,0.115093455,-0.06437032,-0.23307906,0.25871038,0.044799555,-0.06206214,-0.15170044,-0.011406552,-0.31037506,-0.30851188,0.51954776,0.8048355,-0.2299615,-0.1723839,-0.7133405,-0.035162438,0.008058012,-0.3301235,0.3241973,-0.07121621,0.23577248,0.121120505,-0.17938931,0.15597181,-0.37097886,0.21768416,0.0820422,-0.06717624,-0.31141463,0.1338769,0.400057,0.19806972,0.094982274,-0.009863759,0.2141373,-0.05334346,-0.011737247,0.058032885,0.20087655,0.041522212,-0.08563131,-0.104058765,-1
"['saudades', 'inter', 'qualquer', 'outro', 'banco', 'migrei', 'todos', 'investimentos', 'conta', 'pro', 'abri', 'chamado', 'analistas', 'acabou', 'prazo', 'informaram', 'importam', 'triste']",0.28802934,-0.3938725,-0.12545556,-0.18776686,-0.041540485,0.071761645,0.038519677,-0.08960903,0.13689314,-0.06554792,-0.25650808,0.2842767,0.036930595,-0.057430543,-0.18284895,0.01076193,-0.35029656,-0.35519513,0.5791651,0.8486469,-0.24389789,-0.16032283,-0.7627076,-0.007235787,0.015466889,-0.326748,0.33979708,-0.09562931,0.2503832,0.12453211,-0.18102017,0.19224648,-0.37882766,0.24165982,0.09911774,-0.07649884,-0.3393854,0.123129286,0.42258757,0.20931418,0.10815325,-0.013492643,0.20369335,-0.08219052,-0.026810663,0.0346857,0.20001106,0.06061509,-0.084721215,-0.11648962,-1
"['saudades', 'migrei', 'todos', 'investimentos', 'conta', 'pro', 'abri', 'chamado', 'analistas', 'acabou', 'prazo', 'informaram', 'importam', 'triste']",0.29041997,-0.37012538,-0.117443435,-0.18271238,-0.029924084,0.07156837,0.042696398,-0.08743078,0.13259386,-0.061710496,-0.23996416,0.28199604,0.05450937,-0.073338315,-0.15961915,0.0013347858,-0.3455711,-0.344056,0.5640263,0.8454244,-0.24335694,-0.17705794,-0.747805,-0.03517226,0.0024085825,-0.3365966,0.34041,-0.08159818,0.25342757,0.12027639,-0.18946823,0.18165222,-0.37019718,0.25446635,0.10137434,-0.07703158,-0.3346027,0.12767546,0.41477492,0.21566543,0.10774481,-0.0051497268,0.21374756,-0.067710586,-0.027517714,0.0411559,0.21657889,0.05541002,-0.09104518,-0.11005407,-1
"['preciso', 'ninguém', 'forneceu', 'decepcionado']",0.27661255,-0.40690872,-0.124520265,-0.19026959,-0.10063702,0.07276174,0.00368328,-0.105115965,0.16799723,-0.09162159,-0.23982185,0.30998173,-0.011178973,-0.10730524,-0.20336351,0.013722693,-0.36698568,-0.41681498,0.6328469,0.8112504,-0.22039986,-0.11527477,-0.74093163,0.037925117,0.01574513,-0.2833444,0.312549,-0.09052819,0.25047386,0.1334515,-0.23467568,0.2184212,-0.31818646,0.23809183,0.086532325,-0.06755681,-0.35317773,0.12605548,0.38423684,0.2241016,0.13872227,0.00502497,0.1978238,-0.076523006,-0.031939194,-0.020522421,0.17740685,0.085497715,-0.08790496,-0.1098404,-1
"['cdbs', 'liquidez', 'diária', 'pagam', 'acima', 'cdi', 'alternativas', 'interessantes', 'encontra', 'boas', 'alternativas', 'cdbs', 'sorriso']",0.2937393,-0.37775823,-0.12472161,-0.16938467,-0.02515956,0.07777781,0.049854156,-0.10160892,0.13360529,-0.06111779,-0.23839292,0.27911645,0.049910747,-0.07256505,-0.1666848,-0.005922465,-0.35511595,-0.34807977,0.5885432,0.86369455,-0.24565397,-0.15825596,-0.74161303,-0.023864767,0.027270688,-0.34713247,0.33369458,-0.072129644,0.24248998,0.12742676,-0.19127214,0.18623781,-0.34445283,0.26614556,0.08908961,-0.106482804,-0.37849572,0.14950223,0.43539557,0.20763217,0.091633886,-0.00655411,0.19141321,-0.053170763,-0.031951107,0.035535224,0.20358777,0.0525934,-0.10100984,-0.11276777,1
"['cartão', 'lindo', 'vi']",0.3694151,-0.41007134,-0.1584364,-0.23101498,-0.061827756,0.046245314,0.026268488,-0.06414268,0.12874939,-0.107579425,-0.30418113,0.31030315,0.010317952,-0.032814495,-0.19953986,0.050707072,-0.30532038,-0.31906936,0.6441744,0.8362505,-0.2203495,-0.1944715,-0.7967589,-0.032598604,0.08798177,-0.33606252,0.28003395,-0.08461582,0.27338964,0.16193552,-0.19521406,0.23969965,-0.39519748,0.18732874,0.09247253,-0.044544782,-0.36795792,0.14290628,0.4548678,0.15886302,0.09418366,-0.012947997,0.25431898,-0.10789598,-0.046962097,0.029721169,0.15687656,0.07671593,-0.07050621,-0.08185818,1
"['posso', 'ajudar', 'assessora', 'investimentos', 'retorne', 'whatsapp']",0.25131977,-0.3774587,-0.09799739,-0.17627329,-0.0087787155,0.08714947,0.02828386,-0.0978566,0.13059892,-0.042874012,-0.21007521,0.26009217,0.06473637,-0.07177605,-0.13017353,-0.024270631,-0.3261688,-0.36237267,0.53278345,0.8295546,-0.24967214,-0.16562039,-0.69354963,-0.059468832,-0.00088891544,-0.3138039,0.3541818,-0.0636462,0.22773515,0.11233042,-0.14730674,0.14070073,-0.36154214,0.24781524,0.0991023,-0.12638427,-0.32580805,0.14693713,0.4193863,0.23056966,0.109462366,-0.013766706,0.18694943,-0.047432866,-0.017987747,0.04238492,0.20890968,0.05956998,-0.10376017,-0.11668371,0
"['falei', 'quarta', 'deram', 'hoje', 'liguei', 'novamente', 'pediram', 'bem', 'dinheiro', 'falta', 'falei', 'chat', 'camila', 'disse', 'podia', 'fazer', 'fica', 'dinheiro', 'consigo', 'onde', 'ninguém']",0.30847788,-0.42199886,-0.12906645,-0.19087255,-0.04509299,0.07240321,0.027214447,-0.08814455,0.135332,-0.088677056,-0.27662078,0.28198975,0.038940273,-0.05706953,-0.16166356,0.030898064,-0.36541,-0.33452177,0.6306824,0.8487578,-0.21067698,-0.16152808,-0.77471256,-0.0057834424,0.057673786,-0.3068857,0.3349067,-0.06624028,0.2351735,0.12995921,-0.20352857,0.22993171,-0.39047784,0.20366807,0.11233503,-0.08778199,-0.34759438,0.13812733,0.4136949,0.2144944,0.11047779,-0.009095172,0.18644585,-0.08400517,-0.027710352,0.018181138,0.18811126,0.08906825,-0.07154405,-0.11296734,-1
"['criaram', 'campanha', 'fiscaliza', 'campanhas', 'enganosas']",0.24228096,-0.2583313,-0.11489524,-0.11123651,0.027178725,0.05655314,0.080654606,-0.05243072,0.087118596,-0.032592826,-0.18713917,0.24904956,0.07810631,-0.06850773,-0.10710941,-0.030623648,-0.2758721,-0.26950052,0.4312195,0.75028425,-0.21309482,-0.19402523,-0.6500565,-0.0954275,-0.019661844,-0.3516398,0.33129412,-0.03284455,0.20140179,0.10340004,-0.16361989,0.117867164,-0.33808136,0.22280663,0.07507117,-0.05267393,-0.2615433,0.13368088,0.38227493,0.22393982,0.104874216,-0.00081322837,0.20052086,-0.030735293,0.011879609,0.093729354,0.22875932,0.033039704,-0.056492638,-0.08173225,-1
"['criaram', 'campanha', 'cashback', 'inatingível', 'propaganda', 'enganosa']",0.25275603,-0.2858789,-0.11150637,-0.13239166,-0.042727053,0.04402355,0.055378493,-0.042497464,0.10117544,-0.06880762,-0.18806529,0.2739388,0.044740696,-0.077866696,-0.13500592,-0.030489799,-0.26262084,-0.33511204,0.48556212,0.75637263,-0.22009791,-0.1748021,-0.63467926,-0.078844585,-0.01477759,-0.33288231,0.3088077,-0.03643019,0.21326363,0.14291568,-0.16421886,0.10308848,-0.31046703,0.18968403,0.05614997,-0.027319271,-0.2981174,0.14508943,0.38333184,0.20622514,0.104030736,0.0119077265,0.1995115,-0.026961798,0.011351404,0.058389712,0.1783174,0.054802682,-0.07896381,-0.08311301,-1
"['atitude', 'prove', 'contrário', 'frase', 'favor', 'orando']",0.31258693,-0.47045904,-0.12825067,-0.21318802,-0.079257056,0.07442357,0.015030717,-0.08626955,0.15875925,-0.114212744,-0.28136596,0.28915137,0.01566825,-0.0567793,-0.21521795,0.051341977,-0.38220993,-0.3714028,0.6510837,0.82191473,-0.22282247,-0.13447472,-0.7936849,0.058439795,0.051841356,-0.292975,0.33956048,-0.10591428,0.24972567,0.13066536,-0.21001087,0.26611856,-0.37761924,0.22960952,0.11491368,-0.08565455,-0.34968203,0.11142435,0.40484434,0.22840546,0.13839749,-0.023518424,0.18769501,-0.121668376,-0.035231993,-0.018303713,0.1921715,0.07886928,-0.090895444,-0.114881605,0
"['recomendo', 'vou', 'enviar', 'link', 'abrir', 'gratuitamente']",0.31989875,-0.4328693,-0.13873933,-0.18103598,-0.08194536,0.060075015,0.022273896,-0.05901189,0.13524619,-0.11471458,-0.26818976,0.3033849,0.007078347,-0.051314212,-0.19615686,0.038426567,-0.36718643,-0.38431916,0.6478833,0.8539956,-0.2278914,-0.14490803,-0.7662773,0.015337635,0.05997724,-0.30912197,0.33823416,-0.09626328,0.24874526,0.14686249,-0.18966225,0.20416677,-0.360493,0.21224992,0.085184686,-0.050172605,-0.3675051,0.14508851,0.41145334,0.19762711,0.11343772,-0.00741984,0.19613716,-0.08068127,-0.014291487,0.008681429,0.16538163,0.08038784,-0.09721674,-0.11395967,1
"['recomendo', 'encontra', 'investimentos', 'bem', 'interessantes', 'corretoras', 'valores', 'bancos', 'investimento', 'bancos', 'tradicionais', 'sorriso']",0.30281273,-0.42896757,-0.1363201,-0.16927187,-0.08330461,0.06805112,0.038509745,-0.101726405,0.15152158,-0.09208815,-0.21289548,0.3225413,0.027088942,-0.093557805,-0.18515049,0.001716188,-0.37483352,-0.42005682,0.63483864,0.87474746,-0.26079845,-0.14775683,-0.74319,-0.004053671,0.041855626,-0.35429347,0.34230298,-0.079788774,0.24439529,0.13610956,-0.19984008,0.20687261,-0.30959624,0.28411448,0.0878778,-0.1068843,-0.39615887,0.15774363,0.4508135,0.23208928,0.11278008,0.0022447545,0.1907218,-0.08825383,-0.035571616,0.000560632,0.21577585,0.08909323,-0.120904736,-0.10164906,1
"['banco', 'investimentos', 'melhor', 'app', 'usei']",0.27667403,-0.38065407,-0.12179024,-0.17303535,-0.035089362,0.07144406,0.021761207,-0.0821954,0.11238917,-0.04360731,-0.23211212,0.27924323,0.07473755,-0.063535415,-0.11984899,-0.010490643,-0.34872174,-0.3498588,0.578191,0.8537615,-0.2210315,-0.18624158,-0.73115194,-0.06937549,0.023015952,-0.33969635,0.370583,-0.06043395,0.23481016,0.10386779,-0.16652156,0.14901017,-0.35657457,0.23520483,0.09813547,-0.08930737,-0.32871258,0.1509173,0.40774858,0.21956262,0.10017961,0.00021023434,0.18970703,-0.042283624,-0.0075479248,0.04297442,0.19726223,0.07401915,-0.08294436,-0.10472348,1
['app'],0.11040028,-0.04722907,-0.060028315,-0.2103937,0.16871235,0.08284489,-0.028352654,-0.120150805,0.017945113,0.2177924,-0.2200818,0.111586705,0.2517106,-0.07100821,0.09320565,-0.1444664,-0.17168029,-0.07472105,0.25369173,0.7648562,-0.16191433,-0.33920795,-0.6357212,-0.3553669,-0.16298237,-0.3522169,0.35584307,0.020565422,0.26437387,-0.022724109,-0.0738123,-0.06752348,-0.4586379,0.24278496,0.080343656,0.014852549,-0.12608536,0.098587774,0.28196952,0.16458909,0.11763905,0.01614717,0.2916005,0.15822946,0.032305226,0.27598745,0.14410631,-0.06812153,0.06155632,-0.10358993,0
"['gosto', 'banco', 'faltou', 'opção', 'bandeira']",0.2702301,-0.38903773,-0.11371213,-0.2528088,-0.14112964,0.020039652,0.03991574,-0.049089257,0.13169271,-0.1077916,-0.27651435,0.3080189,0.009549916,-0.056871388,-0.22783102,0.06329855,-0.27825445,-0.31145135,0.5571042,0.7532709,-0.21693051,-0.16692147,-0.7560523,0.0035769823,-0.012215337,-0.29793978,0.29864657,-0.12649192,0.26653916,0.1326246,-0.15239514,0.24089001,-0.3639475,0.1738879,0.107935786,-0.024559353,-0.25220996,0.06794094,0.41206655,0.19937068,0.13127282,-0.012815892,0.2564194,-0.13945638,-0.011931129,-0.004833446,0.18180656,0.07490693,-0.029628398,-0.11501109,1
"['app', 'trabalho', 'assessor', 'precisar', 'mão', 'investimentos', 'pode', 'contar', 'cmg']",0.28868592,-0.34195107,-0.1269748,-0.18273011,-0.026513701,0.06853114,0.047714442,-0.08469611,0.11856587,-0.044007726,-0.22924773,0.2884294,0.06651584,-0.06966079,-0.13938382,-0.012875211,-0.3122027,-0.32999268,0.54078656,0.831635,-0.24221908,-0.19105406,-0.7357398,-0.07192864,0.009634259,-0.35315713,0.33631018,-0.074621275,0.24810387,0.1155605,-0.17366241,0.15820584,-0.35774115,0.24587227,0.08951714,-0.0921136,-0.3276501,0.14315838,0.4335471,0.20613253,0.08223974,0.0026620512,0.22667168,-0.059923712,-0.027108608,0.04614649,0.2188364,0.05919895,-0.09045747,-0.09928239,1
"['entra', 'justiça', 'pede', 'danos', 'morais']",0.2895313,-0.43645376,-0.10628043,-0.23294978,-0.045125496,0.072890386,0.035859548,-0.1024643,0.15437354,-0.06851236,-0.26467815,0.267112,0.053118665,-0.05298368,-0.18466912,0.038130056,-0.35057402,-0.3285185,0.6008872,0.86715007,-0.22536896,-0.17139935,-0.78200734,-0.024281874,0.028041726,-0.32142484,0.349687,-0.09093174,0.25486755,0.09835843,-0.16502169,0.23437159,-0.3956981,0.23166198,0.11922962,-0.11073714,-0.31524748,0.110011585,0.44839582,0.21618901,0.10946502,-0.0036086687,0.22723676,-0.10375928,-0.024368817,0.042796835,0.19741608,0.08466303,-0.056646965,-0.113104396,-1
"['existe', 'limite', 'cartão', 'vinculado', 'aplicação', 'serve', 'garantia', 'limite']",0.3090844,-0.34902146,-0.13048181,-0.21032156,-0.039763648,0.0658166,0.037398115,-0.093645655,0.13119526,-0.06785015,-0.2675779,0.2948129,0.04550391,-0.09239518,-0.16012171,0.020839382,-0.33564255,-0.2933949,0.59077513,0.8436845,-0.23229581,-0.17906937,-0.7694134,-0.038329296,0.023857757,-0.33142143,0.30822328,-0.07995869,0.2669049,0.12440726,-0.20576392,0.2217157,-0.36628777,0.25189513,0.0983873,-0.08295775,-0.34805724,0.13749947,0.4199219,0.1902731,0.09577389,-0.00010040411,0.24700336,-0.06101485,-0.037867483,0.024340142,0.20507348,0.050349344,-0.07686083,-0.12083104,0
"['acontecendo', 'falta']",0.25382748,-0.38075295,-0.119958214,-0.20550115,-0.08674857,0.041479725,0.07224863,-0.08900285,0.14166874,-0.15375395,-0.22912346,0.25889653,0.025764816,-0.11256825,-0.1590767,0.024991132,-0.32833123,-0.33640304,0.60634047,0.77532554,-0.19925691,-0.13771659,-0.70680887,0.03573901,0.012205155,-0.29692233,0.28121376,-0.09377656,0.25656942,0.12930922,-0.20501815,0.2576675,-0.33035716,0.2455341,0.09794066,-0.04673491,-0.34166905,0.12822866,0.41069627,0.2260747,0.16233778,0.0048921304,0.21963982,-0.097497016,-0.03941961,0.008169067,0.2002806,0.08949616,-0.061726276,-0.10666617,-1
"['gostaria', 'saber', 'consigo', 'contratar', 'plataforma', 'traderevolution', 'poderiam']",0.27159232,-0.37190506,-0.12272358,-0.20102939,-0.06286151,0.066304654,0.030233132,-0.104960464,0.1409916,-0.078072876,-0.24002312,0.2945175,0.02275479,-0.095080875,-0.17428096,0.006790673,-0.32381296,-0.3534118,0.56852126,0.80432713,-0.2533172,-0.1554634,-0.73252875,-0.008613533,-0.0035086884,-0.30598745,0.30261233,-0.09712493,0.26169103,0.13716865,-0.19027598,0.20866796,-0.35129556,0.26863834,0.0931635,-0.06727262,-0.34921592,0.12262816,0.41130394,0.21354675,0.13602167,-0.010295174,0.22705245,-0.07902919,-0.041384745,0.018495383,0.20504917,0.05264149,-0.08979956,-0.1196597,1
"['small', 'caps']",0.20546666,-0.1674046,-0.14672674,-0.121423416,0.20658441,0.067099325,0.13930932,-0.100834295,-0.0077849072,0.05673525,-0.18445623,0.13396728,0.169938,0.0067859213,0.04763655,-0.07532604,-0.18851729,-0.06808562,0.30685377,0.7200335,-0.1987994,-0.28213552,-0.6277173,-0.23114954,0.030359145,-0.39825398,0.33260882,-0.03683717,0.18798363,0.025331395,-0.06340128,0.08768896,-0.39242798,0.28376207,0.07029815,-0.122316055,-0.26123664,0.16731714,0.46355963,0.17028295,0.059340324,-0.027977254,0.24954583,0.022683552,0.0011868379,0.2524967,0.25361192,-0.013149265,0.0055350624,-0.051092703,0
