Frase,Vetor1,Vetor2,Vetor3,Vetor4,Vetor5,Vetor6,Vetor7,Vetor8,Vetor9,Vetor10,Vetor11,Vetor12,Vetor13,Vetor14,Vetor15,Vetor16,Vetor17,Vetor18,Vetor19,Vetor20,Vetor21,Vetor22,Vetor23,Vetor24,Vetor25,Vetor26,Vetor27,Vetor28,Vetor29,Vetor30,Vetor31,Vetor32,Vetor33,Vetor34,Vetor35,Vetor36,Vetor37,Vetor38,Vetor39,Vetor40,Vetor41,Vetor42,Vetor43,Vetor44,Vetor45,Vetor46,Vetor47,Vetor48,Vetor49,Vetor50,sentimento
"['chamei', 'assessor', 'investimentos']",0.1494994,-0.11989868,0.18216228,-0.11948427,0.02212708,0.15838756,0.012476625,0.002136698,0.09253733,0.16181843,-0.050593138,-0.054458432,-0.020130085,0.11788824,0.099363185,-0.0038364332,-0.07383632,-0.18268006,0.03502193,-0.0013961662,0.07920974,-0.1004827,-0.1936087,-0.0162343,-0.013173539,-0.099395044,0.09771833,0.0034002967,-0.041131455,0.12730359,0.106103554,0.09032268,-0.18149571,-0.03206419,-0.045959827,-0.03597222,0.0033409172,0.049213786,-0.0022879718,0.021565998,-0.25264254,0.04013281,-0.117329545,0.1814954,0.06518342,-0.042905513,0.1250816,-0.0035484289,0.00621308,0.14051233,1
"['la', 'interfaz', 'la', 'pag', 'trabada', 'con', 'datos', 'redundantes', 'deja', 'continuar']",0.14952251,-0.13901386,0.20248032,-0.055662867,0.015840184,0.17242865,0.0029768706,0.02676317,0.04495087,0.07171301,-0.0065771993,-0.058528733,-0.04069497,0.124769494,0.10698979,0.043490153,-0.08962879,-0.14519608,0.08396063,0.017199913,0.030972393,-0.138574,-0.16799425,-0.021666383,-0.039008163,-0.059118826,0.088582896,0.03645833,-0.09550538,0.11730844,0.10961951,0.10427899,-0.088085,0.023258243,-0.072210066,-0.0012115303,0.017825864,0.080202594,-0.016868418,-0.0143443905,-0.20867822,0.017811442,-0.06035316,0.12517272,0.07613494,-0.0124534145,0.12815464,-0.006793975,0.03333377,0.13468681,-1
"['brasil', 'nao', 'vias', 'gente', 'querendo', 'fazer', 'prosperar', 'plano', 'governo']",0.14477222,-0.14205983,0.23785773,-0.046134226,-0.006265226,0.20453784,0.004544977,0.03837917,0.0010299509,0.075565875,0.014502026,-0.0782617,-0.030726556,0.1007513,0.09503203,0.020904971,-0.07315172,-0.12150782,0.08756082,0.02464301,-0.00811213,-0.14740779,-0.1975222,-0.050954394,-0.034103133,-0.03335645,0.054390043,0.045735747,-0.07848616,0.078665696,0.12609728,0.0927849,-0.09365378,-0.0148543175,-0.047178246,-0.02881532,0.0011857742,0.08353011,0.00529159,-0.057493903,-0.1747531,0.031259015,-0.0834022,0.13675754,0.06805119,-0.034056574,0.12527785,-0.015532948,-0.021880927,0.13672525,-1
"['quero', 'saber', 'porque', 'candidato', 'presidencia', 'aparecendo', 'nesaa', 'pesquisa', 'ai', 'tendenciado', 'favor', 'colocar', 'candidato', 'marçal', 'milhoes', 'pessoas', 'ira', 'votar', 'nele', 'cliente', 'quero', 'saber']",0.15499377,-0.13968472,0.19613722,-0.0459193,0.00972074,0.1801365,-0.0056385263,0.025340728,0.020089068,0.07967721,0.020856656,-0.064807765,-0.020117296,0.109910354,0.09191086,0.027035592,-0.058304925,-0.13379185,0.080075726,0.020565633,0.021171702,-0.13699786,-0.18214855,-0.028872207,-0.050337482,-0.054314423,0.07621007,0.012638838,-0.06368647,0.08589427,0.106681414,0.083398014,-0.09716123,0.0052214456,-0.06463493,-0.01911258,0.013619578,0.08238315,-0.00822698,-0.028754994,-0.19864343,0.0055642957,-0.06107284,0.13339502,0.07595381,-0.017732883,0.11193839,-0.011344632,0.0066114003,0.12653399,-1
"['outras', 'xp']",0.1771538,-0.098786265,0.22969684,-0.04004013,0.008081735,0.24617986,-0.014671666,0.082099326,0.0060509336,0.06846521,-0.0061710645,-0.08005287,-0.0504392,0.06520893,0.12040614,-0.007778266,-0.13542022,-0.111536935,0.024372138,0.007951397,0.0009362638,-0.18460861,-0.1395945,-0.07544813,0.05607426,0.057660006,0.04402186,0.077771865,-0.09398207,0.07871507,0.1307488,0.1377394,-0.089775935,-0.003469203,0.016967066,-0.0415624,-0.018650472,0.10114978,-0.010489734,-0.055235334,-0.12144421,0.025858738,-0.06682241,0.13127646,0.020541403,-0.003847468,0.07797299,-0.029306335,-0.01185633,0.17103179,1
"['melhor', 'melhores', 'recomendo', 'apaixonadofogo']",0.20179088,-0.10558629,0.18053272,-0.06932278,-0.019462857,0.2054538,0.08035671,-0.036375172,0.0012487611,0.16125643,0.017339334,-0.073034965,0.070728615,0.107718125,0.058948003,0.023779623,-0.051418632,-0.12876585,0.031322416,-0.051937804,0.01457038,-0.21748476,-0.23100233,-0.054104872,-0.031135421,-0.051278,0.06309117,0.023399739,-0.026021564,0.05351965,0.016948141,0.08265753,-0.18382584,0.0137293,-0.031434506,-0.06968887,0.046694018,0.058120284,-0.014051536,-0.0010058618,-0.20457241,0.016633457,-0.10236539,0.13877434,0.069679655,0.018671539,0.09425333,-0.049041864,0.03211084,0.19546816,1
"['conseguiu', 'resolver', 'posso']",0.19245973,-0.11251446,0.23552608,-0.012555656,0.0048905946,0.22038344,-0.0050096554,0.089585796,0.019464469,0.11974046,0.0013359385,-0.06921194,-0.010782559,0.09590397,0.11468801,-0.0028895042,-0.08150733,-0.13870858,0.05204416,0.073121585,-0.012509907,-0.17647111,-0.21580295,-0.056450963,0.00022971723,-0.04050653,0.060382158,0.05254834,-0.03531497,0.07343971,0.12798962,0.07212217,-0.10145567,-0.027871588,-0.05169777,-0.027074812,-0.0414194,0.09012253,-0.012090062,-0.040237345,-0.19594339,0.058749653,-0.11405375,0.1902318,0.027307935,-0.06653912,0.1600088,0.01928038,-0.052261088,0.14382671,0
"['ainda', 'bem', 'tirei', 'din', 'pena', 'coloquei', 'vou', 'tirar']",0.12193999,-0.13313739,0.187897,-0.06912039,-0.0035394386,0.11399115,-0.039843608,0.015134634,0.016698299,0.07252158,0.019065361,-0.071012914,-0.023520868,0.1080321,0.085480906,0.014991919,-0.03223762,-0.12439335,0.042207584,-0.009820799,0.04219368,-0.10445363,-0.16968699,-0.022300638,-0.037509866,-0.01995439,0.067226745,-0.009823041,-0.03170592,0.07670562,0.08393748,0.093075685,-0.113889985,-0.01325821,-0.061672352,-0.008782754,0.03254485,0.091343805,-0.019696636,-0.07538311,-0.22745454,-0.006469674,-0.039698936,0.11931019,0.07475589,-0.02396002,0.08488219,-0.017148195,-0.01377561,0.13646501,-1
"['prestando', 'continuar', 'vou', 'começar', 'avaliar', 'levar', 'vai', 'fazer', 'falta']",0.17219165,-0.124446854,0.2088705,-0.04341002,0.009948802,0.17128369,0.0045361216,0.01855651,0.0019958655,0.06513822,0.022284796,-0.08397766,-0.01817544,0.12236748,0.0885629,0.035885062,-0.05059777,-0.12226486,0.06461337,-0.012445379,0.025382943,-0.12172766,-0.18691935,-0.017700369,-0.03922422,-0.029625699,0.070224315,0.007252575,-0.08817231,0.09714554,0.10020907,0.10367862,-0.102127336,0.024128646,-0.07267576,-0.021159923,0.045905456,0.11068342,-0.008113863,-0.027245013,-0.2289627,-0.013967124,-0.051458847,0.12961839,0.08930564,-0.0034069624,0.09901455,-0.014024715,-7.26025e-05,0.13115342,-1
['palmas'],0.1907843,-0.0929302,0.2762122,-0.0864152,0.113180004,0.35172838,0.038840104,-0.14948931,0.10352371,0.1416065,-0.120361194,0.0058218003,0.0632393,0.1478521,-0.010473797,-0.0037070021,-0.16775988,-0.15890291,0.003327903,-0.10414429,-0.0268974,-0.29117644,-0.161717,-0.0307074,0.0841148,0.044883598,0.058520596,-0.015644498,-0.08364451,0.064363204,0.085904494,0.08906929,-0.1831825,0.003735903,0.070934504,-0.1630123,0.11010201,0.013811399,-0.0938218,0.1707867,-0.3040075,-0.07934679,0.019530801,0.23992881,0.018887302,0.0972078,-0.029403498,-0.08914019,0.019920405,0.1639297,0
"['consegui', 'obrigada']",0.17245884,-0.12516464,0.18338038,-0.044305123,0.00030804556,0.124403045,0.0075851264,0.062674254,0.024783133,0.11291639,0.018920826,-0.09554267,-0.056506872,0.12310935,0.14478312,0.05117291,-0.0687456,-0.15002416,0.027706696,-0.018079435,0.05382273,-0.15050037,-0.18766573,-0.039034303,-0.0436973,-0.054194134,0.11891418,0.032358427,-0.058028568,0.118837126,0.08763565,0.11904102,-0.103725664,0.02586657,-0.078550264,-0.004749523,0.0052534393,0.09232122,0.000319695,-0.032791875,-0.22932428,0.025330007,-0.07944749,0.11315279,0.034695134,-0.03509469,0.13149059,-0.017662302,0.00906696,0.15110175,1
"['conseguindo', 'falar', 'assessor']",0.19261996,-0.122326374,0.21936166,-0.042595405,0.017108118,0.21890166,0.010440586,0.05654412,0.04570647,0.09297972,-0.018131413,-0.07301962,-0.035026852,0.10977048,0.14705643,0.013452733,-0.1035395,-0.16851592,0.07945767,0.052311618,0.025272826,-0.15707336,-0.20231657,-0.023452148,-0.02454015,-0.09129541,0.112532064,0.04369535,-0.09416094,0.11593227,0.123817764,0.07186846,-0.086341895,0.005050327,-0.08051139,-0.02099097,-0.027885295,0.07893155,0.0010780913,0.009175645,-0.20972891,0.068614475,-0.11842122,0.18464474,0.028357968,-0.047316734,0.16778128,0.03563083,0.005688413,0.12583297,0
"['chamei', 'direct']",0.14174126,-0.12327779,0.19641,-0.079028785,0.02188474,0.119698524,0.012683639,-0.027740799,0.080315426,0.163202,6.605214e-05,-0.020315684,-0.020578528,0.090879954,0.037680734,0.027292898,-0.05029668,-0.15391147,-0.026990633,-0.10690807,0.059099365,-0.11613816,-0.17112365,-0.02249895,-0.018274259,-0.054064896,0.092896424,-0.0072488426,-0.023240423,0.13828021,0.106956266,0.09844474,-0.19090159,0.02724642,-0.06491957,-0.011444001,0.02831068,0.04607421,-0.012744786,-0.0016542124,-0.26219106,-0.0063018412,-0.043530367,0.13897316,0.07310627,-0.025816265,0.08012421,-0.08621868,0.008495581,0.14132836,0
"['entrei', 'ver', 'sobre']",0.10205346,-0.1413034,0.23676957,-0.07416521,-0.00032041376,0.12391441,-0.031262618,0.039160166,-0.009477002,0.080319576,0.021695083,-0.05168358,-0.05674216,0.046906084,0.093045436,-0.015760792,-0.05629236,-0.12414392,0.03512809,-0.026510416,0.021376332,-0.07722538,-0.15879914,-0.040162835,-0.012768918,-0.03330562,0.06803421,0.04234296,-0.049448416,0.08878454,0.13463563,0.06698184,-0.10478971,-0.039749794,-0.05769187,-0.011355293,-0.047382753,0.07619346,0.0021117935,-0.12959318,-0.13360877,0.0493052,-0.100925796,0.13812418,0.05279392,-0.08640746,0.10752163,-0.013226374,-0.04203333,0.13228978,-1
"['pesquisa', 'feita']",0.1071502,-0.14135048,0.19794115,-0.04990805,0.045474447,0.18581285,-0.05100155,0.046416804,0.03268415,0.08134055,-0.009088598,-0.043688998,-0.076507464,0.107203506,0.07732245,0.027490351,-0.09089489,-0.13365859,0.058469605,0.02064315,0.0470453,-0.10576449,-0.11243121,-0.054000605,0.007727449,-0.012568796,0.0521682,0.033518452,-0.06520305,0.1186025,0.13595174,0.10626265,-0.107648894,-0.0478482,-0.027947899,-0.0068013445,-0.0063860463,0.053595,-0.037355997,0.008952646,-0.19415966,-0.027880698,-0.030094046,0.14411542,0.041086603,-0.019558901,0.07609136,-0.0388155,-0.025508946,0.110742845,0
['deus'],0.13219137,-0.10406375,0.20008762,-0.052727375,0.10616624,0.1298155,-0.061639495,0.04713387,0.07570438,0.084850505,-0.058653623,0.00062899943,-0.11006175,0.026164005,0.11866324,-0.027192624,-0.14558987,-0.16018926,0.005953755,0.015452378,0.028995,-0.13566038,-0.05256225,-0.06085238,0.098957874,-0.031917624,0.1042645,0.045158625,-0.0035806284,0.10874763,0.13500226,0.073170245,-0.09189037,-0.025514,-0.0340295,-0.018262874,-0.08321438,0.05958262,-0.108894244,-0.018280003,-0.15526739,0.084493,-0.073409,0.22276312,-0.02286612,-0.08373713,0.08881112,0.01869625,0.0023353808,0.1375275,0
['kk'],0.12234,-0.059243996,0.22557284,-0.060881495,0.017235834,0.1330415,0.027055344,-0.051661666,0.044197008,0.11786634,-0.06584983,-0.016335836,-0.04723433,0.061730336,0.06780533,0.07417183,-0.1705025,-0.08240267,-0.09692133,-0.21336299,0.022212334,-0.116493165,-0.090503,-0.062710665,0.15427966,0.10545301,0.056994498,0.08730817,-0.095973514,0.07167984,0.11397967,0.1530915,-0.114746004,-0.03881851,0.028404333,-0.05472167,-0.06116417,0.03809884,-0.029748335,-0.11211667,-0.1271515,0.067612,0.010696168,0.0981595,-0.058360163,0.0040486655,0.04728733,-0.160321,-0.10355417,0.21441467,0
"['realmente', 'aprecio', 'todos', 'esforços', 'pequeno', 'investimento', 'us', 'alegria', 'sobre', 'mim', 'após', 'retirada', 'outros', 'us', 'através', 'ajuda']",0.16052042,-0.12608232,0.18638244,-0.06167875,0.004640899,0.1783026,-0.0012469566,0.035867352,0.035803724,0.09516359,-0.0037537331,-0.060645778,-0.0010041536,0.103513435,0.087919,0.010101662,-0.06499349,-0.13329315,0.057121858,0.0038499755,0.045750774,-0.11374394,-0.18029867,-0.022822572,-0.012920899,-0.05881382,0.0716745,0.022004226,-0.045899134,0.08550221,0.10254465,0.08563419,-0.12466753,-0.0058587473,-0.040151153,-0.023407996,0.009312745,0.081424095,-0.013346696,-0.02422446,-0.18462163,0.019569676,-0.08461303,0.14217307,0.08311598,-0.007679246,0.10311743,-0.019026013,0.0043619024,0.14622511,1
['palmas'],0.1907843,-0.0929302,0.2762122,-0.0864152,0.113180004,0.35172838,0.038840104,-0.14948931,0.10352371,0.1416065,-0.120361194,0.0058218003,0.0632393,0.1478521,-0.010473797,-0.0037070021,-0.16775988,-0.15890291,0.003327903,-0.10414429,-0.0268974,-0.29117644,-0.161717,-0.0307074,0.0841148,0.044883598,0.058520596,-0.015644498,-0.08364451,0.064363204,0.085904494,0.08906929,-0.1831825,0.003735903,0.070934504,-0.1630123,0.11010201,0.013811399,-0.0938218,0.1707867,-0.3040075,-0.07934679,0.019530801,0.23992881,0.018887302,0.0972078,-0.029403498,-0.08914019,0.019920405,0.1639297,0
"['xp', 'perdeu', 'credibilidade', 'prefiro']",0.17037788,-0.16722493,0.3004207,-0.0008481218,0.019716566,0.23356089,-0.022145195,0.09384245,0.034250222,0.08507261,0.03540361,-0.06591095,-0.038784545,0.08101967,0.050611693,0.03209063,-0.078078285,-0.1366695,0.058803197,0.008798654,-0.050021056,-0.17875513,-0.20515521,-0.066458665,-0.093421705,-0.05325644,0.03390608,0.032603484,-0.005651688,0.08335851,0.19608472,0.04610656,-0.12301847,0.011713245,-0.06985787,-0.03882817,-0.018036978,0.06968349,-0.014506539,-0.019855775,-0.21083294,0.038678043,-0.067653686,0.18039945,0.069883205,-0.12336182,0.117911234,-0.044456724,-0.036487363,0.101198286,1
"['parace', 'tá', 'todo', 'mundo']",0.1480081,-0.11243525,0.14509018,-0.06604424,-0.0093445,0.15574145,0.006330971,-0.0022163396,0.034597937,0.08715937,-0.003953004,-0.064132065,0.0062631685,0.09237737,0.087194696,0.033066526,-0.10186938,-0.11738213,0.049378973,-0.01816263,0.029740099,-0.1606273,-0.15788049,-0.041765463,0.0014842659,-0.017332966,0.08508917,0.028812358,-0.053685423,0.0698317,0.040395096,0.10716991,-0.137309,0.021056402,0.0055824327,-0.04595966,0.0375856,0.071751006,-0.029029561,-0.039845202,-0.16110812,0.0048840614,-0.053350534,0.115441464,0.059924647,0.037017725,0.059814434,-0.019143436,0.053231638,0.1880848,0
['tambem'],0.121347904,-0.0763858,0.1105297,-0.2231613,0.0571584,0.0871737,0.13497409,-0.24944219,0.1354237,0.278644,-0.120124005,0.056061007,0.0894482,0.1539695,-0.03677059,-0.055201698,-0.0546583,-0.16118221,-0.1437289,-0.3405185,0.1547212,-0.15082851,-0.121796295,-0.009356299,0.1476046,-0.029832195,0.1105337,-0.056193203,0.038812,0.1353235,-0.068650596,0.20889227,-0.32800752,-0.006481099,0.080869906,-0.14451161,0.13727069,-0.0180916,-0.036812007,0.0789991,-0.2609617,-0.061189104,-0.0483583,0.13709208,0.100418106,0.15957019,-0.0821826,-0.198764,0.100376904,0.31201738,1
"['to', 'igual']",0.17023106,-0.061216433,0.192441,-0.024711648,0.026329076,0.13187122,-0.05112914,0.0009544311,-0.0065817153,0.09917792,-0.01575214,-0.025630709,0.029243294,0.11967758,0.080455855,0.0316065,-0.073664285,-0.11400322,-0.032505788,-0.0371375,0.06683714,-0.17387344,-0.12960121,-0.017121928,0.07287907,0.059723143,0.053567212,0.013789857,-0.05697543,0.054560933,0.03558257,0.09236286,-0.09503178,-0.010378712,-0.044475857,0.01181007,0.041341286,0.0944562,-0.10162043,-0.04679478,-0.24913152,-0.065015286,0.025532288,0.11547357,0.002270362,0.04041436,0.054121636,-0.027319713,-0.044853073,0.15832043,1
['apoiando'],0.1252875,-0.15480892,0.16956659,-0.056292832,-0.010175915,0.191954,-0.028132915,0.014495247,-0.03150032,0.055276584,0.05415958,-0.17675434,-0.036745165,0.09477526,0.13818492,0.12350506,-0.14013007,-0.133303,0.08657568,0.04211499,-0.060217004,-0.24091993,-0.17379494,-0.07036908,-0.095218174,0.069351174,0.10589733,0.043784082,-0.0945445,0.05060142,0.028739335,0.07684892,-0.1334695,0.017878337,0.033126414,-0.088282414,0.057384085,0.077504,-0.0635575,-0.014833003,-0.19369936,-0.016782662,-0.048782412,0.117653824,0.00653742,-0.03261425,0.03524783,0.028855165,0.05520734,0.15543209,0
"['ainda', 'gente', 'acredita', 'nessas', 'pesquisar', 'duas', 'empresas', 'perderam', 'toda', 'credibilidade']",0.15674977,-0.14806494,0.21562779,-0.06573206,0.041353103,0.19108103,-0.013036265,0.0415118,0.073798664,0.08035276,-0.010343618,-0.055041116,-0.04335048,0.10444757,0.0907616,0.019342592,-0.08829877,-0.15508148,0.08807438,0.014324265,0.033353925,-0.11262987,-0.16708589,-0.026347179,-0.05452419,-0.09474677,0.08765576,0.012827452,-0.05791685,0.10451602,0.15035853,0.07101867,-0.1141978,0.010903005,-0.060627885,-0.033720475,0.004588991,0.06768481,-0.020040423,0.017088227,-0.19409794,0.025360962,-0.080010556,0.15831305,0.0831831,-0.046431404,0.1058192,-0.014829455,0.02646045,0.108643964,-1
"['ninguém', 'consegue', 'contato']",0.12567908,-0.12992422,0.1614162,-0.09596678,-0.008243717,0.098722816,0.048978258,-0.009522813,0.054728128,0.18437383,-0.042979006,-0.049217623,-0.021176472,0.11877068,0.08721025,0.005080688,-0.060767185,-0.13478409,0.031789254,-0.003927841,0.06034657,-0.1714201,-0.19143693,-0.055513367,0.03000838,-0.04333481,0.05551156,0.024396561,-0.04757228,0.13663657,0.073099494,0.17385285,-0.14395241,-0.036690526,-0.026512561,0.030172434,0.0057365927,0.053609878,0.0076455055,-0.04182488,-0.27482942,0.03896022,-0.09131412,0.115990296,0.07182822,0.020247,0.16507937,-0.027263066,0.025756843,0.23619896,-1
"['patrocinador', 'oficial', 'pesquisas', 'eleitorais', 'pro']",0.1837795,-0.14199515,0.24837922,-0.0023036492,-0.0049290685,0.24152428,-0.024228651,0.07945156,0.025626024,0.08730533,0.035282135,-0.089953534,-0.0026441927,0.1201693,0.09701056,0.046408053,-0.07650251,-0.14768796,0.06350996,0.04637792,-0.010053039,-0.16504931,-0.22339816,-0.031022381,-0.072830446,-0.02932693,0.070238926,0.02757815,-0.07292435,0.08815794,0.1372253,0.059628323,-0.1142394,0.0029863527,-0.05950948,-0.032461226,0.007928773,0.087012045,-0.010653489,0.0006497701,-0.22430916,0.001525301,-0.06936196,0.1653088,0.05342494,-0.05318975,0.12008848,-0.0031646334,-0.034032013,0.112992294,0
"['manda', 'falar']",0.16553882,-0.11932847,0.209528,-0.10587386,0.05391906,0.201668,0.046763226,-0.11594112,0.048709773,0.05829342,-0.04425289,-0.054076407,-0.004187826,0.127966,0.06872447,0.015344999,-0.100770056,-0.14231028,0.05279654,-0.117725655,0.03939229,-0.1651736,-0.15382779,-0.0014888241,0.0034157652,-0.035192534,0.11672965,-0.0115974685,-0.1348199,0.11585383,0.04858659,0.10580459,-0.1254253,0.053120412,-0.044790532,-0.07963577,0.102183536,0.06119729,-0.036484588,0.06923447,-0.25445116,-0.022627942,-0.03554535,0.15513432,0.06277059,0.07442218,0.03316123,-0.041796412,0.08999278,0.15832749,0
"['dando', 'erro', 'aplicativo']",0.17325099,-0.13750805,0.22359374,-0.020420514,-0.011649655,0.1858516,-0.026694275,0.04605662,0.00015217425,0.06296469,0.052358203,-0.115131065,-0.0042627584,0.10703407,0.11217086,0.07380835,-0.077071756,-0.13541597,0.05711359,0.015205583,-0.019508999,-0.17199756,-0.20944528,-0.02800921,-0.08474748,-0.015056345,0.08758838,0.019102965,-0.078208216,0.069758624,0.09293979,0.04762983,-0.11440262,0.027601695,-0.058638617,-0.046525788,0.03601431,0.09695168,-0.03841103,-0.036290757,-0.21807142,0.0036146587,-0.05380535,0.13817778,0.04582487,-0.058585554,0.09712846,0.011068722,0.0031592066,0.11868267,-1
"['então', 'posso', 'administrar', 'cartões', 'app']",0.14679843,-0.15351504,0.22129026,-0.060646847,-0.0036228283,0.24104571,-0.0012427648,0.032524955,0.067043856,0.09878757,-0.012486044,-0.07933921,-0.022304278,0.10611424,0.09022985,0.02627708,-0.13063423,-0.14906292,0.08599098,0.030588303,0.0009379723,-0.15346742,-0.19519016,-0.044177886,-0.035712358,-0.020500638,0.07643346,0.041639164,-0.08893837,0.111695394,0.14507204,0.10497837,-0.13842651,-0.00027531385,-0.00016104065,-0.045326527,0.013547448,0.06743443,0.012377259,-0.0003071941,-0.19588464,0.033834573,-0.09018036,0.16446322,0.065187365,-0.014481128,0.09398356,-0.006070698,0.0021745346,0.15515988,-1
"['conta', 'corrente', 'banking', 'encerrada', 'ainda', 'consegui', 'tento', 'conta', 'posso', 'mandar', 'valores', 'deixar', 'conta', 'duas', 'contas', 'paralelas', 'duas', 'correspondem', 'mesma']",0.16251902,-0.13351537,0.19326459,-0.07241625,0.0050738235,0.18045184,0.021099618,0.011920056,0.046764314,0.099389136,-0.0064978884,-0.06907375,-0.01649397,0.11729604,0.103303015,0.017849363,-0.07769624,-0.1415919,0.081320114,0.014030686,0.02684188,-0.14542145,-0.19511415,-0.025841275,-0.037025325,-0.06441957,0.086992234,0.021267043,-0.08100077,0.101880856,0.099434115,0.10616451,-0.11012217,0.013241083,-0.05435784,-0.026486147,0.02034964,0.077596515,0.0049637174,-0.017709687,-0.20618533,0.027398927,-0.08916957,0.13447432,0.08040174,-0.006428739,0.1250626,-0.005831313,0.03503108,0.15399748,-1
"['obrigada', 'ótica', 'curto', 'olhando', 'cenário', 'atual', 'taxa', 'juros', 'fundos', 'renda', 'fixa', 'crédito', 'privado', 'cred', 'previdência', 'ótima', 'relação', 'rentabilidade', 'baixa', 'benefícios', 'previdência', 'fazer', 'portabilidade', 'interna', 'planos', 'precisar', 'ótica', 'longo', 'interessante', 'ter', 'alocação', 'fundos', 'ações', 'exposição', 'inflação', 'ter', 'ganho', 'real', 'relatório', 'funds', 'traz', 'mensalmente', 'bons', 'nomes', 'gestores', 'cada', 'classe', 'possível', 'acessar', 'relatório', 'gratuitamente', 'site']",0.16359536,-0.14195324,0.2037192,-0.040793464,0.0051002023,0.17749047,-0.004697228,0.026625581,0.032329716,0.092087075,0.0029540323,-0.06385247,-0.016894778,0.113866605,0.08665973,0.030668715,-0.0637396,-0.14425136,0.0678758,0.00990677,0.035290938,-0.14066419,-0.18898149,-0.017646628,-0.052774012,-0.05788491,0.07135158,0.01555648,-0.06123841,0.09987032,0.1184289,0.087525055,-0.10965664,0.011906169,-0.0726198,-0.002129285,0.01337257,0.08046469,-0.009196607,-0.022679342,-0.23267917,0.014882851,-0.062364507,0.14466047,0.083284184,-0.011931963,0.12387522,-0.012972217,0.0010802356,0.13231315,1
"['fiz', 'pedido', 'ainda', 'conseguiram', 'fazer']",0.14527002,-0.12820332,0.19563994,-0.06925037,0.005226479,0.15117809,0.0014818285,0.032803904,0.041435566,0.08694203,0.0115384525,-0.08055336,-0.04298227,0.11161121,0.09336649,0.050088078,-0.06624282,-0.14282008,0.061012782,-0.021578303,0.03315878,-0.1192379,-0.17806052,-0.02911459,-0.05013824,-0.06973752,0.07825105,0.014091389,-0.031213045,0.11283091,0.10487119,0.10888588,-0.14002271,0.01722585,-0.05919965,-0.01719463,0.019527262,0.084075585,0.00064222206,-0.022109482,-0.22165091,0.027769389,-0.07278241,0.13123016,0.0909796,-0.042644884,0.1124325,-0.02998252,-0.0008602337,0.13081774,-1
"['corretora', 'abriram', 'ordem', 'conta', 'própria', 'agora', 'querem', 'deixar', 'cancelar']",0.17779987,-0.14265911,0.2296213,-0.050257422,-0.013462362,0.20245257,0.028928347,0.013857937,0.025224851,0.081479,0.03825676,-0.08728323,-0.0068119057,0.08629547,0.083832204,0.0020996395,-0.051214397,-0.11852029,0.052459463,-0.061161958,0.016783483,-0.1229246,-0.21118124,-0.023562765,-0.041982654,-0.040180244,0.091164686,0.02366575,-0.09505982,0.09889866,0.11342714,0.106389046,-0.12175281,0.040161606,-0.054334406,-0.05266627,0.03311635,0.096171245,0.023365362,-0.034478422,-0.16241847,0.016675405,-0.1062333,0.12725511,0.10165027,0.013327439,0.08454911,-0.05279216,0.026481349,0.16134892,-1
"['igual', 'indicações', 'ações', 'dá', 'plataforma']",0.1673146,-0.13132243,0.19396354,-0.057826873,0.04277883,0.18152958,-0.000549729,-0.03089086,0.029378688,0.09642902,-0.013551562,-0.050077617,-0.0029221454,0.11654978,0.054238934,0.0434867,-0.0788106,-0.14137885,0.058986608,-0.02125558,0.053326536,-0.15707795,-0.15389441,-0.015324564,-0.020431021,-0.020157354,0.07214766,-0.034227297,-0.044443548,0.1154261,0.118287295,0.11667957,-0.12477225,0.026753297,-0.05640092,-0.008256166,0.05376144,0.09312149,-0.006151642,0.0131293535,-0.2975047,-0.007938768,-0.0115497485,0.16320387,0.07855243,0.01865456,0.068326876,-0.018242685,-0.012266855,0.14819549,1
"['primeiro', 'faz', 'app', 'site', 'funcionarem', 'peçam', 'dinheiro', 'clientes']",0.13521792,-0.14541152,0.23019587,-0.074279375,0.0032129476,0.19297162,0.015533749,0.0023435687,0.047239877,0.1360667,-0.013798973,-0.05206649,-0.008843761,0.11032514,0.03420835,0.02051939,-0.06101249,-0.13633227,0.04951889,-0.011727776,0.0063226926,-0.14328648,-0.20256385,-0.041512176,-0.03334546,-0.035771225,0.038210534,0.008403974,-0.01726511,0.10180992,0.13334091,0.11318871,-0.17035295,-0.016304651,-0.029328702,-0.027497921,0.025516964,0.06085592,0.013841937,-0.011603378,-0.25297597,0.012135629,-0.06668542,0.1605879,0.09992534,-0.034788374,0.09639538,-0.053475615,-0.02920006,0.15049677,-1
"['péssima', 'primeira', 'experiência', 'consegue', 'falar', 'desde', 'tentando', 'todos', 'meios', 'liguei', 'numero', 'indicado', 'aqui', 'dm', 'falaram', 'assessor', 'ligaria', 'agora', 'saída', 'vai', 'tentar', 'fazer']",0.1610181,-0.12513898,0.1878305,-0.07486603,0.015029072,0.16878003,-0.009300884,0.020175673,0.045225855,0.0810149,-0.005251848,-0.067466296,-0.0076744366,0.115643024,0.08910009,0.013416259,-0.0621452,-0.14006107,0.065694645,-0.013750378,0.0534243,-0.1149459,-0.1788378,-0.017214097,-0.039653316,-0.06770121,0.07610759,7.2750954e-05,-0.053435236,0.08778753,0.102374434,0.08313988,-0.12550507,0.007089992,-0.05385203,-0.020938473,0.029144159,0.07924345,-0.009483035,-0.010259556,-0.21500792,0.009079154,-0.06563009,0.13481726,0.085065104,-0.0020867782,0.10155918,-0.020816905,0.017525142,0.13231014,-1
