Column1,id,autor,texto,shortCode,tipoInteracao,tipoMidia,idInteracao,idPai,URL,dataPublicada,dataInsercao,anomalia,probabilidadeAnomalia,processado,contemHyperlink
680,681,ethangomez441,"Após um ano de tentativa e erro, alegria, dor e £ 3.000 no destino da minha conta me levaram a @rachel_bitcoin_platform.  Depois de apenas 1 semana como membro, me sinto um verdadeiro Trader pela primeira vez.  Não se passou um dia sem aprender algo novo.  Chega de ficar olhando para gráficos sem saber o que fazer ou procurar.  Agora tenho estrutura e estratégia.  É um dos melhores investimentos que já fiz!  Na minha primeira semana de adesão, vi 2 configurações, resultando em um lucro considerável!  @rachel_bitcoin_platform",CiddTrDpH9L,comment,FEED,17942259773152605,-,https://www.instagram.com/p/CiddTrDpH9L/c/17942259773152605/,2022-09-13 18:12:28,2022-10-25 21:55:41,-1.0,0.0,0.0,-1.0
681,682,wendel34,STF deixar rsrs🙌,CiddTrDpH9L,comment,FEED,17973826954738272,-,https://www.instagram.com/p/CiddTrDpH9L/c/17973826954738272/,2022-09-13 17:51:49,2022-10-25 21:55:41,-1.0,0.0,0.0,-1.0
682,683,danil.ocamargo,Redução de limite sem aviso prévio,CiddTrDpH9L,comment,FEED,17922760535536767,-,https://www.instagram.com/p/CiddTrDpH9L/c/17922760535536767/,2022-09-13 17:38:27,2022-10-25 21:55:41,-1.0,0.0,0.0,-1.0
685,686,anderson_t.i,"@vanessabrito.__ total imoral, banco com essas prática para querer obrigar o brasileiro a gastar seu limite todo, todo mês. Querem é  ver altos individamentos  para lucrar com juros abusivos e prejudicar aqueles que não vão conseguir pagar por ser obrigado a usar. E  detalhe: não é  apenas usar o limite não. Porque eu utilizo. É  usa no rotativo, mês após mês.  O #Brasil não pode permitir esse tipo de prática não. Tenho certeza que esse país ainda tem #justiça",CiVUF5bOPxR,reply,REELS,17955780124908440,18025425820410384,https://www.instagram.com/p/CiVUF5bOPxR/c/18025425820410384/r/17955780124908440,2022-09-13 17:59:23,2022-10-25 21:55:42,-1.0,0.0,0.0,-1.0
691,692,mabila_prates,"@btgpactual não enviaram não, estou no aguardo",CiVUF5bOPxR,reply,REELS,18251724958108668,17974437265734762,https://www.instagram.com/p/CiVUF5bOPxR/c/17974437265734762/r/18251724958108668,2022-09-12 16:44:43,2022-10-25 21:55:44,-1.0,0.0,0.0,-1.0
694,695,ronaldosmmiranda,Very GOOD !!!!!!! 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻,CiVUF5bOPxR,comment,REELS,17972739319819625,-,https://www.instagram.com/p/CiVUF5bOPxR/c/17972739319819625/,2022-10-01 09:21:21,2022-10-25 21:55:44,-1.0,0.0,0.0,-1.0
695,696,a2s_oficial,"Não acreditem em nada dessa corretora, essa empresa é uma vergonha, uma insulto à qualquer pessoa. Não prestam os serviços como falam e quando você tenta sair colocam milhões de dificuldades. Estou a meses tentando transferir meus ativos pra outra corretora e falando com diversas pessoas do suporte, eles simplesmente, cancelam e jogam a culpa na outra corretora, sem qualquer explicação. Fujam dessa enganação!!!!",CiVUF5bOPxR,comment,REELS,17856018584819554,-,https://www.instagram.com/p/CiVUF5bOPxR/c/17856018584819554/,2022-09-30 14:05:01,2022-10-25 21:55:45,-1.0,0.0,0.0,-1.0
696,697,marinamarra,@brunomarracarvalho,CiVUF5bOPxR,comment,REELS,17952829400157255,-,https://www.instagram.com/p/CiVUF5bOPxR/c/17952829400157255/,2022-09-29 04:44:40,2022-10-25 21:55:45,-1.0,0.0,0.0,-1.0
697,698,mnapontes,👏👏,CiVUF5bOPxR,comment,REELS,17924074145585776,-,https://www.instagram.com/p/CiVUF5bOPxR/c/17924074145585776/,2022-09-16 22:27:08,2022-10-25 21:55:45,-1.0,0.0,0.0,-1.0
698,699,luziany_rodriguess,Um ano usando pago sempre em dia tiraram meu humilde limite 😢😢😢😢😢 @btgpactual ajuda ai volta meu humilde limite que ja era pouco mais me ajudava muito bastante obrigada 😢,CiVUF5bOPxR,comment,REELS,17925701126422602,-,https://www.instagram.com/p/CiVUF5bOPxR/c/17925701126422602/,2022-09-14 19:11:12,2022-10-25 21:55:45,-1.0,0.0,0.0,-1.0
699,700,danil.ocamargo,Abaixou meu limite sem avisa meu deus que banco é esse,CiVUF5bOPxR,comment,REELS,17946126764209861,-,https://www.instagram.com/p/CiVUF5bOPxR/c/17946126764209861/,2022-09-13 16:38:07,2022-10-25 21:55:46,-1.0,0.0,0.0,-1.0
700,701,vanessabrito.__,"Como vcs diminuem o limite que já não é alto??? Quem não atrasa um pagamento sequer, Que absurdo!! Aí quem não paga em dia e não tem renda alguma. eles vão lá e aumentam o limite 😂. DESPREPARADOS!!!",CiVUF5bOPxR,comment,REELS,17956396526054365,-,https://www.instagram.com/p/CiVUF5bOPxR/c/17956396526054365/,2022-09-13 15:21:15,2022-10-25 21:55:46,-1.0,0.0,0.0,-1.0
701,702,anderson_t.i,"Essa prática de redução de limite deveria ser verificada e punida por órgão judicial, é com todo certeza uma prática abusiva de alguns bancos, porque está tirando ao conquistado por cada usuário. É o mesmo que tirar do cliente o pode dele de comprar e movimentar sua conta de forma  justa e coerente com o planejamento.  Movimento, em média, um valor bem maior que meu limite atual no banco.  e fui cortado do meu limite aproximadamente 3mil reais. (segundo o banco por não utilização) qual o intuito do banco? Criar pessoas super endividadas por ter que usar o limite a todo custo, você não pode ser planejar para comprar algo, você tem que está endividado a todos custo.  Essa prática é abusiva sem aviso e com o único intuito de prejudicar, se eu não for paga as faturas tenho todo tipo de negativação. Os #clientes deveriam se unir num processo coletivo para que esse tipo de #abuso não aconteça.",CiVUF5bOPxR,comment,REELS,18025425820410384,-,https://www.instagram.com/p/CiVUF5bOPxR/c/18025425820410384/,2022-09-13 15:00:47,2022-10-25 21:55:46,-1.0,0.0,0.0,-1.0
702,703,vinnisaturno,@BTGPactual ATENÇÃO !!!!!! HOMEBROKER DA BTG DANDO PAU NA ABERTURA DO MERCADO E NINGUÉM ATENDE NOS TELEFONES !!!!!! VERGONHA !!!!!,CiVUF5bOPxR,comment,REELS,17946379439276068,-,https://www.instagram.com/p/CiVUF5bOPxR/c/17946379439276068/,2022-09-13 08:57:12,2022-10-25 21:55:46,-1.0,0.0,0.0,-1.0
703,704,sr_tavares_42,"A pompa deste banco é bacana mas a funcionalidade e o respeito ao cliente  não existem. Abri uma conta digital, fiz alguns depósitos para testar e travaram meu acesso. Foram 4 reclamações no chat e uma na ouvidoria. Ninguém consegue resolver. Vi se tratar de fato comum olhando o reclame aqui. Vocês por favor poderiam ao menos devolver meu dinheiro ??",CiVUF5bOPxR,comment,REELS,17991241768558653,-,https://www.instagram.com/p/CiVUF5bOPxR/c/17991241768558653/,2022-09-13 07:58:17,2022-10-25 21:55:47,-1.0,0.0,0.0,-1.0
704,705,mocafilho,Quero ser isento da taxa de corretagem sou investidor pequeno,CiVUF5bOPxR,comment,REELS,17938556783369572,-,https://www.instagram.com/p/CiVUF5bOPxR/c/17938556783369572/,2022-09-13 02:58:27,2022-10-25 21:55:47,-1.0,0.0,0.0,-1.0
705,706,thuanycorrea,😍🔥👏,CiVUF5bOPxR,comment,REELS,17955490771910719,-,https://www.instagram.com/p/CiVUF5bOPxR/c/17955490771910719/,2022-09-12 22:02:27,2022-10-25 21:55:47,-1.0,0.0,0.0,-1.0
706,707,lucastrvsn,"E eu que fui no chat para entender os benefícios de ser cliente, nenhum atendente soube me falar, me transferiram pra quatro atendentes e o último disse que é para eu ligar na acessória kkkkkkk que piada esse banco",CiVUF5bOPxR,comment,REELS,17992425106541351,-,https://www.instagram.com/p/CiVUF5bOPxR/c/17992425106541351/,2022-09-12 17:47:16,2022-10-25 21:55:47,-1.0,0.0,0.0,-1.0
707,708,pvictorlopes,Que piada essa pesquisa eleitoral ein! Piada de banco,CiVUF5bOPxR,comment,REELS,17861319653767173,-,https://www.instagram.com/p/CiVUF5bOPxR/c/17861319653767173/,2022-09-12 17:09:46,2022-10-25 21:55:48,-1.0,0.0,0.0,-1.0
708,709,fabiano_bernardes,Bolsonaro está reeleito 🇧🇷🇧🇷🇧🇷,CiVUF5bOPxR,comment,REELS,17924441243448023,-,https://www.instagram.com/p/CiVUF5bOPxR/c/17924441243448023/,2022-09-12 14:18:27,2022-10-25 21:55:48,-1.0,0.0,0.0,-1.0
709,710,liderabancos,@capaiffer 👏🚀⭐,CiVUF5bOPxR,comment,REELS,17934982514291926,-,https://www.instagram.com/p/CiVUF5bOPxR/c/17934982514291926/,2022-09-11 17:34:34,2022-10-25 21:55:48,-1.0,0.0,0.0,-1.0
710,711,reismariela,Só comentários ruins sobre paiffer no reclame aquí.,CiVUF5bOPxR,comment,REELS,17946494057241762,-,https://www.instagram.com/p/CiVUF5bOPxR/c/17946494057241762/,2022-09-11 03:55:51,2022-10-25 21:55:48,-1.0,0.0,0.0,-1.0
711,712,nelsonpedrobom,👏👏👏💵💵👏🇧🇷🇧🇷,CiVUF5bOPxR,comment,REELS,17887374629685590,-,https://www.instagram.com/p/CiVUF5bOPxR/c/17887374629685590/,2022-09-10 22:11:38,2022-10-25 21:55:49,-1.0,0.0,0.0,-1.0
712,713,mabila_prates,"Mais de ano com a conta, uso para absolutamente tudo, nunca tive aumento, pelo contrário só diminuiu meu humilde crédito",CiVUF5bOPxR,comment,REELS,17974437265734762,-,https://www.instagram.com/p/CiVUF5bOPxR/c/17974437265734762/,2022-09-10 21:59:05,2022-10-25 21:55:49,-1.0,0.0,0.0,-1.0
713,714,sanatros9,"Eu tenho visto postagens em todos os lugares e muitas pessoas continuam dizendo para entrar em contato com ela, e eventualmente eu fiz e acabou sendo legítimo Eu investi $ 1500 e recebi $ 15.800 em 5 dias @_marcia_fx",CiVUF5bOPxR,comment,REELS,17987397856577290,-,https://www.instagram.com/p/CiVUF5bOPxR/c/17987397856577290/,2022-09-10 17:54:44,2022-10-25 21:55:49,-1.0,0.0,0.0,-1.0
714,715,tgoncalvesm,Carol Paiffer / Marcuz Buaiz Shark tank brasiloficial,CiVUF5bOPxR,comment,REELS,17920487285593053,-,https://www.instagram.com/p/CiVUF5bOPxR/c/17920487285593053/,2022-09-10 17:17:09,2022-10-25 21:55:49,-1.0,0.0,0.0,-1.0
715,716,luizantoniojovinodossan,👏👏👏,CiVUF5bOPxR,comment,REELS,17957582120006125,-,https://www.instagram.com/p/CiVUF5bOPxR/c/17957582120006125/,2022-09-10 16:18:50,2022-10-25 21:55:49,-1.0,0.0,0.0,-1.0
725,726,vinnisaturno,@BTGPactual ATENÇÃO !!!!!! HOMEBROKER DA BTG DANDO PAU NA ABERTURA DO MERCADO E NINGUÉM ATENDE NOS TELEFONES !!!!!! VERGONHA !!!!!,CiIyZKrJUbe,comment,REELS,17941698257352734,-,https://www.instagram.com/p/CiIyZKrJUbe/c/17941698257352734/,2022-09-13 08:57:25,2022-10-25 21:55:52,-1.0,0.0,0.0,-1.0
726,727,adriane_tavaress,"Estou há um mês tentando antecipar minhas parcelas nesse banco e não resolvem nada. Totalmente insatisfeita com esse banco, não conhecia e depois que financiei o meu carro por ele me arrependo na alma.",CiIyZKrJUbe,comment,REELS,17930697191521316,-,https://www.instagram.com/p/CiIyZKrJUbe/c/17930697191521316/,2022-09-09 12:00:44,2022-10-25 21:55:52,-1.0,0.0,0.0,-1.0
727,728,brunocardosojp,"Diz que não cobra taxa operacional  nas operações day trade de Win e wdo, mesmo com RLP ativado estão cobrando taxas desde o dia 13/07. Estou tendo uma péssima experiência com o suporte, me deram um prazo de 5 dias úteis desde julho, mas até agora não resolveram nada! Desde o primeiro dia que cobrou até hoje já entrei em contato várias vezes e a única resposta que tenho é de que a equipe técnica está verificando! Tenho todos os protocolos e os registros dos contratos, além dos registro das quantidade de vezes que venho entrando em contato. A equipe técnica vai verificar direitinho quando o processo chegar batendo na porta quebra de contrato. Falta de compromisso com o cliente!",CiIyZKrJUbe,comment,REELS,17909701076633063,-,https://www.instagram.com/p/CiIyZKrJUbe/c/17909701076633063/,2022-09-08 17:56:18,2022-10-25 21:55:52,-1.0,0.0,0.0,-1.0
728,729,anapaula.criptotrading,"Eu sei que meu comentário não está relacionado a este post, mas você sabia que pode gerar até 5 Ethereum com seu Ethereum 0.5 em 72 horas? pergunte-me como",CiIyZKrJUbe,comment,REELS,18221980477199416,-,https://www.instagram.com/p/CiIyZKrJUbe/c/18221980477199416/,2022-09-08 07:01:27,2022-10-25 21:55:53,-1.0,0.0,0.0,-1.0
729,730,monarca7172,Melhor cartão,CiIyZKrJUbe,comment,REELS,17966489869738410,-,https://www.instagram.com/p/CiIyZKrJUbe/c/17966489869738410/,2022-09-07 23:46:41,2022-10-25 21:55:53,-1.0,0.0,0.0,-1.0
730,731,joaolucasls,Fluminense 🇭🇺,CiIyZKrJUbe,comment,REELS,17959519222964882,-,https://www.instagram.com/p/CiIyZKrJUbe/c/17959519222964882/,2022-09-07 10:01:57,2022-10-25 21:55:53,-1.0,0.0,0.0,-1.0
731,732,renato_bueno,👏👏👏,CiIyZKrJUbe,comment,REELS,17933633330437559,-,https://www.instagram.com/p/CiIyZKrJUbe/c/17933633330437559/,2022-09-07 09:16:46,2022-10-25 21:55:53,-1.0,0.0,0.0,-1.0
732,733,mateusmattosdl,Vem!!! 💚🤍❤️,CiIyZKrJUbe,comment,REELS,18043192207367078,-,https://www.instagram.com/p/CiIyZKrJUbe/c/18043192207367078/,2022-09-06 23:51:43,2022-10-25 21:55:54,-1.0,0.0,0.0,-1.0
733,734,carlozalbert22,Eu nunca fui tão feliz na minha vida graças a @fxjos.eph ele realmente mudou minha vida ganhei $ 5.000 em 19 horas sem trabalhar,CiIyZKrJUbe,comment,REELS,17958134527970557,-,https://www.instagram.com/p/CiIyZKrJUbe/c/17958134527970557/,2022-09-06 21:18:57,2022-10-25 21:55:54,-1.0,0.0,0.0,-1.0
734,735,luam.teixeira,vem pro flu 🇭🇺🇭🇺,CiIyZKrJUbe,comment,REELS,18214716331084979,-,https://www.instagram.com/p/CiIyZKrJUbe/c/18214716331084979/,2022-09-06 19:17:23,2022-10-25 21:55:54,-1.0,0.0,0.0,-1.0
735,736,021_lucas.rs,Vem❤💚,CiIyZKrJUbe,comment,REELS,17958408007971976,-,https://www.instagram.com/p/CiIyZKrJUbe/c/17958408007971976/,2022-09-06 17:42:04,2022-10-25 21:55:54,-1.0,0.0,0.0,-1.0
736,737,jhonath.assessor,👏👏👏,CiIyZKrJUbe,comment,REELS,17892889781679338,-,https://www.instagram.com/p/CiIyZKrJUbe/c/17892889781679338/,2022-09-06 16:26:02,2022-10-25 21:55:55,-1.0,0.0,0.0,-1.0
737,738,luizantoniojovinodossan,👏👏👏,CiIyZKrJUbe,comment,REELS,18152737321256902,-,https://www.instagram.com/p/CiIyZKrJUbe/c/18152737321256902/,2022-09-06 15:40:27,2022-10-25 21:55:55,-1.0,0.0,0.0,-1.0
738,739,guitarristaazul,"BTG, o G é de Guedes. Espero que o Ciro seja eleito e acabe com a farra de vocês. 👍🏻",CiIyZKrJUbe,comment,REELS,17901322673590359,-,https://www.instagram.com/p/CiIyZKrJUbe/c/17901322673590359/,2022-09-06 14:36:51,2022-10-25 21:55:55,-1.0,0.0,0.0,-1.0
739,740,otavioanicetto,#bolsonaro2022 👏👏👏👏,CiIyZKrJUbe,comment,REELS,18157528813253529,-,https://www.instagram.com/p/CiIyZKrJUbe/c/18157528813253529/,2022-09-06 13:23:23,2022-10-25 21:55:55,-1.0,0.0,0.0,-1.0
740,741,luiz_a.j.dos_santos,👏,CiIyZKrJUbe,comment,REELS,17970226663686771,-,https://www.instagram.com/p/CiIyZKrJUbe/c/17970226663686771/,2022-09-05 21:54:08,2022-10-25 21:55:56,-1.0,0.0,0.0,-1.0
741,742,flfx_7,Análise semanal dos melhores ativos para semana já saiu !,CiIyZKrJUbe,comment,REELS,17990407174554728,-,https://www.instagram.com/p/CiIyZKrJUbe/c/17990407174554728/,2022-09-05 20:14:29,2022-10-25 21:55:56,-1.0,0.0,0.0,-1.0
742,743,american_plus_,🥇🚀,CiIyZKrJUbe,comment,REELS,17994352393481627,-,https://www.instagram.com/p/CiIyZKrJUbe/c/17994352393481627/,2022-09-05 17:12:04,2022-10-25 21:55:56,-1.0,0.0,0.0,-1.0
747,748,mnapontes,@btgpactual já votei! 🚀🚀,Ch-dtLUJ0zf,reply,FEED,17889850190637324,17974347181682470,https://www.instagram.com/p/Ch-dtLUJ0zf/c/17974347181682470/r/17889850190637324,2022-09-08 14:16:26,2022-10-25 21:55:57,-1.0,0.0,0.0,-1.0
757,758,paulosilvax7,@btgpactual tem como ter zero corretagem?,Ch-dtLUJ0zf,reply,FEED,17855168465811568,17919411368491037,https://www.instagram.com/p/Ch-dtLUJ0zf/c/17919411368491037/r/17855168465811568,2022-09-10 20:47:47,2022-10-25 21:56:00,-1.0,0.0,0.0,-1.0
762,763,leilson.araujo,"Aplicativo ruim, banco ruim, além de que fica o tempo todo falando que minha fatura está fechada, com 0,00. Parem pelo amor de Deus, isso não é legal eu nem tenho limite de crédito aprovado.",Ch-dtLUJ0zf,comment,FEED,18224837752195703,-,https://www.instagram.com/p/Ch-dtLUJ0zf/c/18224837752195703/,2022-09-24 22:55:26,2022-10-25 21:56:01,-1.0,0.0,0.0,-1.0
763,764,lediooni,@rodrigo_dioni,Ch-dtLUJ0zf,comment,FEED,17946987791269046,-,https://www.instagram.com/p/Ch-dtLUJ0zf/c/17946987791269046/,2022-09-14 11:55:17,2022-10-25 21:56:01,-1.0,0.0,0.0,-1.0
764,765,flaviaperfil,"Uma droga de banco, dão limites altos ,do nada reduzem, mesmo movimentando a conta e pagando certinho, é melhor zerar logo meu limite, nunca vi isso..",Ch-dtLUJ0zf,comment,FEED,18052164100347424,-,https://www.instagram.com/p/Ch-dtLUJ0zf/c/18052164100347424/,2022-09-13 17:12:24,2022-10-25 21:56:01,-1.0,0.0,0.0,-1.0
765,766,oseucaveira,"Pelo segundo mês seguido vocês abaixaram meu limite.
Pagando tudo em dia ( aliás antes do vencimento da fatura) sempre fatura cheia.
Péssimo banco, diminuir sem aviso prévio é cabível de processo como já a#aconteceu com o Santander.",Ch-dtLUJ0zf,comment,FEED,17874475538750976,-,https://www.instagram.com/p/Ch-dtLUJ0zf/c/17874475538750976/,2022-09-13 15:56:47,2022-10-25 21:56:02,-1.0,0.0,0.0,-1.0
766,767,sr_tavares_42,Duvido muito. O reclame aqui está cheio de reclamações como a minha. Clientes que tiveram sua conta travada sem motivo e que só conseguiram restituir seu capital após semanas. Pesquisem melhor e não enganem seus clientes.,Ch-dtLUJ0zf,comment,FEED,17934385928424693,-,https://www.instagram.com/p/Ch-dtLUJ0zf/c/17934385928424693/,2022-09-13 08:04:12,2022-10-25 21:56:02,-1.0,0.0,0.0,-1.0
767,768,mocafilho,"Mim ajudem a investir, só peço que retirem está taxa de corretagem.",Ch-dtLUJ0zf,comment,FEED,17999284417466508,-,https://www.instagram.com/p/Ch-dtLUJ0zf/c/17999284417466508/,2022-09-13 03:10:11,2022-10-25 21:56:02,-1.0,0.0,0.0,-1.0
768,769,leandroalbuquerque10,Reclamei sobre o cartão de crédito  e até o momento não tive uma retorno. #Lamentavel #ReclameAqui,Ch-dtLUJ0zf,comment,FEED,17962990777930292,-,https://www.instagram.com/p/Ch-dtLUJ0zf/c/17962990777930292/,2022-09-10 18:50:08,2022-10-25 21:56:02,-1.0,0.0,0.0,-1.0
769,770,brunocardosojp,"infelizmente não estou tendo a mesma experiência que os demais. Diz que não cobra taxa nas operações day trade Win e wdo, mesmo com o RLP ativado estão me cobrando taxas operacionais na minha conta desde o dia 13/07. O atendimento é rápido, mas a solução pelo visto está bem demorada. Me deram um prazo de 5 dias úteis desde julho, mas até agora não resolveram nada! Nesse período já entrei em contato várias vezes e a única resposta que tenho é que a equipe técnica está verificando! Da última vez que falei com a atendente eu deixei avisado que vou esperar só mais alguns dias. Quebra de contrato! Estou só juntando tudo👍",Ch-dtLUJ0zf,comment,FEED,17955575795050938,-,https://www.instagram.com/p/Ch-dtLUJ0zf/c/17955575795050938/,2022-09-08 18:02:20,2022-10-25 21:56:03,-1.0,0.0,0.0,-1.0
770,771,gebelmonte_,@jeancbesilva,Ch-dtLUJ0zf,comment,FEED,17925006146415594,-,https://www.instagram.com/p/Ch-dtLUJ0zf/c/17925006146415594/,2022-09-07 12:45:44,2022-10-25 21:56:03,-1.0,0.0,0.0,-1.0
771,772,mnapontes,👏👏👏,Ch-dtLUJ0zf,comment,FEED,17974347181682470,-,https://www.instagram.com/p/Ch-dtLUJ0zf/c/17974347181682470/,2022-09-07 10:52:23,2022-10-25 21:56:03,-1.0,0.0,0.0,-1.0
772,773,ncmm1273,Sem dúvidas o MELHOR banco que já tive conta! Quero logo centralizar tudo com o Pactual. 👏🏻👏🏻,Ch-dtLUJ0zf,comment,FEED,17968404445730385,-,https://www.instagram.com/p/Ch-dtLUJ0zf/c/17968404445730385/,2022-09-06 19:29:02,2022-10-25 21:56:03,-1.0,0.0,0.0,-1.0
773,774,florestglobal,De uma olhada na fintech VALOZCRYPTO  ta pra se a maior fintech do Brasil e uma das mais grandes do  mundo  e já vai estar pronta pra integrar o real digital,Ch-dtLUJ0zf,comment,FEED,17962003291902278,-,https://www.instagram.com/p/Ch-dtLUJ0zf/c/17962003291902278/,2022-09-05 00:02:46,2022-10-25 21:56:04,-1.0,0.0,0.0,-1.0
774,775,roberthaamandaa,"Limitaram meu pix pela segunda vez , não consigo fazer transferência,  se não resolverem igual da última vez , assim que puder fazer pix vou retirar meu dinheiro e encerrar a conta , só está me prejudicando",Ch-dtLUJ0zf,comment,FEED,18154604008258762,-,https://www.instagram.com/p/Ch-dtLUJ0zf/c/18154604008258762/,2022-09-04 13:13:05,2022-10-25 21:56:04,-1.0,0.0,0.0,-1.0
775,776,diegomarques8819,Esse é o banco 💙,Ch-dtLUJ0zf,comment,FEED,18174563329243582,-,https://www.instagram.com/p/Ch-dtLUJ0zf/c/18174563329243582/,2022-09-04 11:39:10,2022-10-25 21:56:04,-1.0,0.0,0.0,-1.0
776,777,reinaldo_fh,O melhor 🙌,Ch-dtLUJ0zf,comment,FEED,18027610708401692,-,https://www.instagram.com/p/Ch-dtLUJ0zf/c/18027610708401692/,2022-09-04 10:46:46,2022-10-25 21:56:04,-1.0,0.0,0.0,-1.0
777,778,bielrobben,"Por favor banco btg, minha conta foi bloqueada não sei porque... e minha chave pix CPF ficou lá é preciso dessa chave pfv",Ch-dtLUJ0zf,comment,FEED,17990990044500316,-,https://www.instagram.com/p/Ch-dtLUJ0zf/c/17990990044500316/,2022-09-04 10:29:28,2022-10-25 21:56:05,-1.0,0.0,0.0,-1.0
778,779,r4f4peres,"Orgulhoso de fazer parte deste time sensacional, como correspondente BTG...",Ch-dtLUJ0zf,comment,FEED,17933744882432963,-,https://www.instagram.com/p/Ch-dtLUJ0zf/c/17933744882432963/,2022-09-04 10:25:51,2022-10-25 21:56:05,-1.0,0.0,0.0,-1.0
779,780,menino_trader_ofcl,🔥,Ch-dtLUJ0zf,comment,FEED,17871073619718257,-,https://www.instagram.com/p/Ch-dtLUJ0zf/c/17871073619718257/,2022-09-04 01:46:32,2022-10-25 21:56:05,-1.0,0.0,0.0,-1.0
780,781,marinhopduarte,"Lamento muito, mas funcionar 24 horas por dia e 7 dias por semana não significa que o atendimento é bom; muito pelo contrário.",Ch-dtLUJ0zf,comment,FEED,18026407771398282,-,https://www.instagram.com/p/Ch-dtLUJ0zf/c/18026407771398282/,2022-09-03 22:32:38,2022-10-25 21:56:05,-1.0,0.0,0.0,-1.0
781,782,1981.gemeos,ATENDIMENTO espetacular com pessoas e não robôs. Mas o cartão de crédito...ahh gente. Cartão de débito pra quê? Pra pagar na hora a gente usa pix ted dinheiro etc...,Ch-dtLUJ0zf,comment,FEED,18172795924245741,-,https://www.instagram.com/p/Ch-dtLUJ0zf/c/18172795924245741/,2022-09-03 20:19:44,2022-10-25 21:56:06,-1.0,0.0,0.0,-1.0
782,783,junior_cristianismo,"Meu banco principal 😍😍 o meu preferido,,,,, BTG o banco que veio pra revolucionar sua vida financeira 💵👏",Ch-dtLUJ0zf,comment,FEED,17984049139598530,-,https://www.instagram.com/p/Ch-dtLUJ0zf/c/17984049139598530/,2022-09-03 07:33:26,2022-10-25 21:56:06,-1.0,0.0,0.0,-1.0
783,784,wesleypaiva1,"Estou procurando outra corretora para transferência de custódia. @btgpactual esse valor da taxa de corretagem em swing trade (4,50) existe a possibilidade de isenção?",Ch-dtLUJ0zf,comment,FEED,17919411368491037,-,https://www.instagram.com/p/Ch-dtLUJ0zf/c/17919411368491037/,2022-09-02 11:09:12,2022-10-25 21:56:06,-1.0,0.0,0.0,-1.0
784,785,efariaseveraldo,👏 atendimento top!!,Ch-dtLUJ0zf,comment,FEED,18140101237283677,-,https://www.instagram.com/p/Ch-dtLUJ0zf/c/18140101237283677/,2022-09-02 09:15:02,2022-10-25 21:56:06,-1.0,0.0,0.0,-1.0
785,786,edivan_stt,"Merece mesmo voto. Além do atendimento 24/7 na semana, o atendimento humano é excelente",Ch-dtLUJ0zf,comment,FEED,17879018891716708,-,https://www.instagram.com/p/Ch-dtLUJ0zf/c/17879018891716708/,2022-09-02 08:25:15,2022-10-25 21:56:07,-1.0,0.0,0.0,-1.0
786,787,deaddopub,O atendimento realmente é muito bom,Ch-dtLUJ0zf,comment,FEED,17866382177738921,-,https://www.instagram.com/p/Ch-dtLUJ0zf/c/17866382177738921/,2022-09-02 08:18:45,2022-10-25 21:56:07,-1.0,0.0,0.0,-1.0
796,797,lucasmouragarcia,@glaubergomescampos respondi no seu direct,Ch98qL7OGwd,reply,FEED,17845371446836334,17843966114839944,https://www.instagram.com/p/Ch98qL7OGwd/c/17843966114839944/r/17845371446836334,2022-09-01 15:27:02,2022-10-25 21:56:09,-1.0,0.0,0.0,-1.0
797,798,eduardodeperon,@glaubergomescampos siga o @professormira,Ch98qL7OGwd,reply,FEED,18010024750452966,17843966114839944,https://www.instagram.com/p/Ch98qL7OGwd/c/17843966114839944/r/18010024750452966,2022-09-01 14:40:16,2022-10-25 21:56:10,-1.0,0.0,0.0,-1.0
802,803,_lucasprettin,"Olá, gostaria de entender um pouco mais sobre investimento",Ch98qL7OGwd,comment,FEED,18020443360429192,-,https://www.instagram.com/p/Ch98qL7OGwd/c/18020443360429192/,2022-10-03 05:11:47,2022-10-25 21:56:11,-1.0,0.0,0.0,-1.0
803,804,sina.dias,Gostaria de entender um pouco mais de investimento,Ch98qL7OGwd,comment,FEED,17934518192311846,-,https://www.instagram.com/p/Ch98qL7OGwd/c/17934518192311846/,2022-09-16 06:36:50,2022-10-25 21:56:11,-1.0,0.0,0.0,-1.0
804,805,migue_langel6277,😢,Ch98qL7OGwd,comment,FEED,17963820973806319,-,https://www.instagram.com/p/Ch98qL7OGwd/c/17963820973806319/,2022-09-14 00:23:29,2022-10-25 21:56:11,-1.0,0.0,0.0,-1.0
805,806,mocafilho,Poderiam mim isenta da taxa de corretagem. Sou um investidor pequeno,Ch98qL7OGwd,comment,FEED,17851364642809109,-,https://www.instagram.com/p/Ch98qL7OGwd/c/17851364642809109/,2022-09-13 03:01:38,2022-10-25 21:56:12,-1.0,0.0,0.0,-1.0
806,807,gomes.jorss,"Tô tentando abrir a conta pelo aplicativo já tem 2 dias, e sempre dá erro.",Ch98qL7OGwd,comment,FEED,17932155788447819,-,https://www.instagram.com/p/Ch98qL7OGwd/c/17932155788447819/,2022-09-07 00:47:08,2022-10-25 21:56:12,-1.0,0.0,0.0,-1.0
807,808,flfx_7,Análise semanal dos melhores ativos para semana já saiu !,Ch98qL7OGwd,comment,FEED,18194085031204352,-,https://www.instagram.com/p/Ch98qL7OGwd/c/18194085031204352/,2022-09-05 20:14:46,2022-10-25 21:56:12,-1.0,0.0,0.0,-1.0
